title,pmid,doi,abstract,year,authors
Hsp90 and the quantitative variation of wing shape in Drosophila melanogaster,17263114,,"The molecular chaperone protein Hsp90 has been widely discussed as a candidate gene for developmental buffering. We used the methods of geometric morphometrics to analyze its effects on the variation among individuals and fluctuating asymmetry of wing shape in Drosophila melanogaster. Three different experimental approaches were used to reduce Hsp90 activity. In the first experiment, developing larvae were reared in food containing a specific inhibitor of Hsp90, geldanamycin, but neither individual variation nor fluctuating asymmetry was altered. Two further experiments generated lines of genetically identical flies carrying mutations of Hsp83, the gene encoding the Hsp90 protein, in heterozygous condition in nine different genetic backgrounds. The first of these, introducing entire chromosomes carrying either of two Hsp83 mutations, did not increase shape variation or asymmetry over a wild-type control in any of the nine genetic backgrounds. In contrast, the third experiment, in which one of these Hsp83 alleles was introgressed into the wild-type background that served as the control, induced an increase in both individual variation and fluctuating asymmetry within each of the nine genetic backgrounds. No effect of Hsp90 on the difference among lines was detected, pro,iding no evidence for cryptic genetic variation of wing shape. Overall, these results suggest that Hsp90 contributes to, but is not controlling, the buffering of phenotypic variation in wing shape.",2006,"Suzannah Rutherford, Claire C Milton, Vincent Debat, Ary A Hoffmann, Christian Peter Klingenberg"
The genetics of mental retardation,16987873,10.1093/hmg/ddl189,"Genetic abnormalities frequently give rise to a mental retardation phenotype. Recent advances in resolution of comparative genomic hybridization and genomic sequence annotation has identified new syndromes at chromosome 3q29 and 9q34. The finding of a significant number of copy number polymorphisms in the genome in the normal population, means that assigning pathogenicity to deletions and duplications in patients with mental retardation can be difficult but has been identified for duplications of MECP2 and L1CAM. Novel autosomal genes that cause mental retardation have been identified recently including CC2D1A identified by homozygosity mapping. Several new genes and pathways have been identified in the field of X-linked mental retardation but many more still await identification. Analysis of families where only a single male is affected reveals that the chance of this being due to a single X-linked gene abnormality is significantly less than would be expected if the excess of males in the population is entirely due to X-linked disease. Recent identification of novel X-linked mental retardation genes has identified components of the post-synaptic density and multiple zinc finger transcription factors as disease causing suggesting new mechanisms of disease causation. The first therapeutic treatments of animal models of mental retardation have been reported, a Drosophila model of Fragile X syndrome has been treated with lithium or metabotropic glutamate receptor (mGluR) antagonists and a mouse model of NF1 has been treated with the HMG-CoA reductase inhibitor lavastatin, which improves the learning and memory skills in these models.",2006,"Patrick Tarpey, F Lucy Raymond"
Identifying neuropeptide and protein hormone receptors in Drosophila melanogaster by exploiting genomic data,17202123,10.1093/bfgp/eli003,"Most neuropeptide and protein hormone receptors belong to the large superfamily of G-protein-coupled receptors (GPCRs). These cell membrane proteins steer many important processes such as development, reproduction, homeostasis and behaviour when activated by their corresponding ligands. The first insect genome, that of the fruitfly Drosophila melanogaster, was sequenced in 2000, and about 200 GPCRs have been annnotated in this model insect. About 50 of these receptors were predicted to have neuropeptides or protein hormones as their ligands. Since 2000, the cDNAs of most of these candidate receptors have been cloned and for many receptors the endogenous ligand has been identified. In this review, we will give an update about the current knowledge of all Drosophila neuropeptide and protein hormone receptors, and discuss their phylogenetic relationships.",2006,"Giuseppe Cazzamali, Cornelis J P Grimmelikhuijzen, Frank Hauser, Michael Williamson"
Cytoplasmic activated protein kinase Akt regulates lipid-droplet accumulation in Drosophila nurse cells,17079271,10.1242/dev.02659,"The insulin/insulin-like growth factor signalling (IIS) cascade performs a broad range of evolutionarily conserved functions, including the regulation of growth, developmental timing and lifespan, and the control of sugar, protein and lipid metabolism. Recently, these functions have been genetically dissected in the fruit fly Drosophila melanogaster, revealing a crucial role for cell-surface activation of the downstream effector kinase Akt in many of these processes. However, the mechanisms regulating lipid metabolism and the storage of lipid during development are less well characterized. Here, we use the nutrient-storing nurse cells of the fly ovary to study the cellular effects of intracellular IIS components on lipid accumulation. These cells normally store lipid in a perinuclear pool of small neutral triglyceride-containing droplets. We find that loss of the IIS signalling antagonist PTEN, which stimulates cell growth in most developing tissues, produces a very different phenotype in nurse cells, inducing formation of highly enlarged lipid droplets. Furthermore, we show that the accumulation of activated Akt in the cytoplasm is responsible for this phenotype and leads to a much higher expression of LSD2, the fly homologue of the vertebrate lipid-storage protein perilipin. Our work therefore reveals a signalling mechanism by which the effect of insulin on lipid metabolism could be regulated independently of some of its other functions during development and adulthood. We speculate that this mechanism could be important in explaining the well-established link between obesity and insulin resistance that is observed in Type 2 diabetes.",2006,"Clive Wilson, Natalia Vereshchagina"
Lepidopteran ortholog of Drosophila breathless is a receptor for the baculovirus fibroblast growth factor,16699027,10.1128/JVI.00248-06,"The Bombyx mori nucleopolyhedrovirus (BmNPV) encodes a gene homologous to the mammalian fibroblast growth factor (FGF) family. We report the cloning of B. mori and Spodoptera frugiperda orthologous genes (Bmbtl and Sfbtl, respectively) of Drosophila melanogaster breathless (btl) encoding a receptor for Branchless/FGF and show that these genes encode the receptor for a baculovirus-encoded FGF (vFGF). Sequence analysis showed that BmBtl is composed of 856 amino acid residues, which potentially encodes a 97.3-kDa polypeptide and shares structural features and sequence similarities with the FGF receptor family. Reverse transcription-PCR experiments showed that Bmbtl was abundantly expressed in the trachea and midgut in B. mori larvae, with moderate expression observed in the hemocytes and the B. mori cultured cell line BmN. We generated Sf-9 cells that stably expressed His-tagged BmBtl. Western blot analysis revealed that BmBtl was an approximately 110-kDa protein. Immunoprecipitation experiments showed that BmNPV vFGF markedly phosphorylated BmBtl in Sf-9 cells. In addition, we found that BmBtl overexpression enhanced the migration activity for BmNPV vFGF. Furthermore, we generated Sf-9 cells in which Sfbtl was knocked down by transfection with double-strand RNA-expressing plasmids. In these cells, cell motility triggered by vFGF was markedly reduced. These results strongly suggest that the Btl orthologs, BmBtl and SfBtl, are the receptors for vFGF, which mediate vFGF-induced host cell chemotaxis.",2006,"Susumu Katsuma, Takaaki Daimon, Kazuei Mita, Toru Shimada"
Rolling blackout is required for synaptic vesicle exocytosis,16510714,10.1523/JNEUROSCI.3770-05.2006,"Rolling blackout (RBO) is a putative transmembrane lipase required for phospholipase C-dependent phosphatidylinositol 4,5-bisphosphate-diacylglycerol signaling in Drosophila neurons. Conditional temperature-sensitive (TS) rbo mutants display complete, reversible paralysis within minutes, demonstrating that RBO is acutely required for movement. RBO protein is localized predominantly in presynaptic boutons at neuromuscular junction (NMJ) synapses and throughout central synaptic neuropil, and rbo TS mutants display a complete, reversible block of both central and peripheral synaptic transmission within minutes. This phenotype appears limited to adults, because larval NMJs do not manifest the acute blockade. Electron microscopy of adult rbo TS mutant boutons reveals an increase in total synaptic vesicle (SV) content, with a concomitant shrinkage of presynaptic bouton size and an accumulation of docked SVs at presynaptic active zones within minutes. Genetic tests reveal a synergistic interaction between rbo and syntaxin1A TS mutants, suggesting that RBO is required in the mechanism of N-ethylmaleimide-sensitive factor attachment protein receptor (SNARE)-mediated SV exocytosis, or in a parallel pathway necessary for SV fusion. The rbo TS mutation does not detectably alter SNARE complex assembly, suggesting a downstream requirement in SV fusion. We conclude that RBO plays an essential role in neurotransmitter release, downstream of SV docking, likely mediating SV fusion.",2006,"Kendal Broadie, Ralf Mohrmann, Elvin Woodruff, Fu-De Huang"
Mutations of a Drosophila NPC1 gene confer sterol and ecdysone metabolic defects,16079224,10.1534/genetics.105.046565,"The molecular mechanisms by which dietary cholesterol is trafficked within cells are poorly understood. Previous work indicates that the NPC1 family of proteins plays an important role in this process, although the precise functions performed by this protein family remain elusive. We have taken a genetic approach to further explore the NPC1 family in the fruit fly Drosophila melanogaster. The Drosophila genome encodes two NPC1 homologs, designated NPC1a and NPC1b, that exhibit 42% and 35% identity to the human NPC1 protein, respectively. Here we describe the results of mutational analysis of the NPC1a gene. The NPC1a gene is ubiquitously expressed, and a null allele of NPC1a confers early larval lethality. The recessive lethal phenotype of NPC1a mutants can be partially rescued on a diet of high cholesterol or one that includes the insect steroid hormone 20-hydroxyecdysone. We also find that expression of NPC1a in the ring gland is sufficient to rescue the lethality associated with the loss of NPC1a and that cholesterol levels in NPC1a mutant larvae are unchanged relative to controls. Our results suggest that NPC1a promotes efficient intracellular trafficking of sterols in many Drosophila tissues including the ring gland where sterols must be delivered to sites of ecdysone synthesis.",2006,"Tracey J Parker, Megan L Fluegel, Leo J Pallanck"
Molecular and bioinformatic analysis of the FB-NOF transposable element,16478650,10.1016/j.gene.2005.11.020,"The Drosophila melanogaster transposable element FB-NOF is known to play a role in genome plasticity through the generation of all sort of genomic rearrangements. Moreover, several insertional mutants due to FB mobilizations have been reported. Its structure and sequence, however, have been poorly studied mainly as a consequence of the long, complex and repetitive sequence of FB inverted repeats. This repetitive region is composed of several 154 bp blocks, each with five almost identical repeats. In this paper, we report the sequencing process of 2 kb long FB inverted repeats of a complete FB-NOF element, with high precision and reliability. This achievement has been possible using a new map of the FB repetitive region, which identifies unambiguously each repeat with new features that can be used as landmarks. With this new vision of the element, a list of FB-NOF in the D. melanogaster genomic clones has been done, improving previous works that used only bioinformatic algorithms. The availability of many FB and FB-NOF sequences allowed an analysis of the FB insertion sequences that showed no sequence specificity, but a preference for A/T rich sequences. The position of NOF into FB is also studied, revealing that it is always located after a second repeat in a random block. With the results of this analysis, we propose a model of transposition in which NOF jumps from FB to FB, using an unidentified transposase enzyme that should specifically recognize the second repeat end of the FB blocks.",2006,"Anna Portela, Noel Xamena, Martí Badal, Oriol Cabré"
Mechanisms of clock output in the Drosophila circadian pacemaker system,17107935,10.1177/0748730406293910,"Molecular oscillations that underlie the circadian clock are coupled to different output signals by which daily rhythms in downstream events are evoked and/or synchronized. Here the authors review the literature that describes circadian output mechanisms in Drosophila. They begin at the most proximal level, within oscillator cells themselves, by surveying studies of rhythmic gene expression within Drosophila heads. Next the authors describe the several neuron groups that compose the circadian pacemaker network underlying rhythmic locomotor activity, and they detail current models of how that network is organized and coordinated. The authors outline the body of evidence that describes a role for the neuropeptide pigment dispersing factor (PDF) as a circadian transmitter in the fly brain. Finally, in the context of PDF, they consider studies that address mechanisms of signaling from the circadian pacemaker network to downstream neurons and nonneuronal cells that directly control rhythmic outputs.",2006,"Paul H Taghert, Orie T Shafer"
Neo-nicotinoid metabolic activation and inactivation established with coupled nicotinic receptor-CYP3A4 and -aldehyde oxidase systems,16153789,10.1016/j.toxlet.2005.08.004,"Two important enzymes in metabolism of the principal neo-nicotinoid insecticide imidacloprid are liver microsomal CYP3 A4 and cytosolic aldehyde oxidase (AOX). CYP3A4 oxidation at several molecular sites and AOX reduction at the nitro substituent result in either an increase (activation) or decrease (inactivation) of agonist potency at nicotinic acetylcholine receptors (nAChRs), both insect and vertebrate alpha 4beta 2. This study evaluates activation or inactivation of 11 neo-nicotinoids in a continuous two-step system coupling metabolism and receptor binding. For metabolism, the neo-nicotinoid is incubated with CYP3A4 and NADPH or AOX with the cosubstrate N-methyl-nicotinamide, terminating the reaction with ketoconazole or menadione, respectively, to inhibit further conversion. For receptor assay, either the Drosophila nAChR and [(3)H]imidacloprid or the alpha4 beta2 nicotinic receptor and [(3)H](-)-nicotine are added to determine changes in neo-nicotinoid potency. With the Drosophila nAChR assay, the N-methyl compounds N-methyl-imidacloprid and thiamethoxam are activated 4.5-29-fold by CYP3 A4 whereas nine other neo-nicotinoids are not changed in potency. With the vertebrate alpha4 beta2 nAChR, AOX enhances imidacloprid potency but CYP3 A4 does not. The AOX system coupled with the Drosophila receptor strongly inactivates clothianidin, dinotefuran, imidacloprid, desmethyl-thiamethoxam, and thiamethoxam with some inactivation of nitenpyram and nithiazine, and little or no effect on four other compounds.",2006,"John E Casida, Motohiro Tomizawa, Hideo Honda"
"Control of cardiac rhythm by ORK1, a Drosophila two-pore domain potassium channel",16890525,10.1016/j.cub.2006.05.064,"Unravelling the mechanisms controlling cardiac automatism is critical to our comprehension of heart development and cardiac physiopathology. Despite the extensive characterization of the ionic currents at work in cardiac pacemakers, the precise mechanisms initiating spontaneous rhythmic activity and, particularly, those responsible for the specific control of the pacemaker frequency are still matters of debate and have not been entirely elucidated. By using Drosophila as a model animal to analyze automatic cardiac activity, we have investigated the function of a K+ channel, ORK1 (outwardly rectifying K+ channel-1) in cardiac automatic activity. ORK1 is a two-pore domain K+ (K2P) channel, which belongs to a diverse and highly regulated superfamily of potassium-selective leak channels thought to provide baseline regulation of membrane excitability. Cardiac-specific inactivation of Ork1 led to an increase in heart rhythm. By contrast, when overexpressed, ORK1 completely prevented heart beating. In addition, by recording action potentials, we showed that the level of Ork1 activity sets the cardiac rhythm by controlling the duration of the slow diastolic depolarization phase. Our observations identify a new mechanism for cardiac rhythm control and provide the first demonstration that K2P channels regulate the automatic cardiac activity.",2006,"Michel Sémériva, Sébastien Sénatore, Laurent Perrin, Bruno Monier, Nathalie Lalevée"
The ultrabithorax Hox gene of Drosophila controls haltere size by regulating the Dpp pathway,17050628,10.1242/dev.02609,"The halteres and wings of Drosophila are homologous thoracic appendages, which share common positional information provided by signaling pathways. The activity in the haltere discs of the Ultrabithorax (Ubx) Hox gene establishes the differences between these structures, their different size being an obvious one. We show here that Ubx regulates the activity of the Decapentaplegic (Dpp) signaling pathway at different levels, and that this regulation is instrumental in establishing the size difference. Ubx downregulates dpp transcription and reduces Dpp diffusion by repressing the expression of master of thick veins and division abnormally delayed and by increasing the levels of thick veins, one of the Dpp receptors. Our results suggest that modulation in Dpp expression and spread accounts, in part, for the different size of halteres and wings.",2006,"Ernesto Sánchez-Herrero, Daniel L Garaulet, Luis F de Navas"
Drosophila Dok is required for embryonic dorsal closure,16339186,10.1242/dev.02198,"Embryonic dorsal closure (DC) in Drosophila is a series of morphogenetic movements involving the bilateral dorsal movement of the epidermis (cell stretching) and dorsal suturing of the leading edge (LE) cells to enclose the viscera. The Syk family tyrosine kinase Shark plays a crucial role in this Jun amino-terminal kinase (JNK)-dependent process, where it acts upstream of JNK in LE cells. Using a yeast two-hybrid screen, the unique Drosophila homolog of the downstream of kinase (Dok) family, Ddok, was identified by its ability to bind Shark SH2 domains in a tyrosine phosphorylation-dependent fashion. In cultured S2 embryonic cells, Ddok tyrosine phosphorylation is Src dependent; Shark associates with Ddok and Ddok localizes at the cell cortex, together with a portion of the Shark protein. The embryonic expression pattern of Ddok resembles the expression pattern of Shark. Ddok loss-of-function mutant (Ddok(PG155)) germ-line clones possess DC defects, including the loss of JNK-dependent expression of dpp mRNA in LE cells, and decreased epidermal F-actin staining and LE actin cable formation. Epistatic analysis indicates that Ddok functions upstream of shark to activate JNK signaling during DC. Consistent with these observations, Ddok mutant embryos exhibit decreased levels of tyrosine phosphorylated Shark at the cell periphery of LE and epidermal cells. As there are six mammalian Dok family members that exhibit some functional redundancy, analysis of the regulation of DC by Ddok is expected to provide novel insights into the function of the Dok adapter proteins.",2006,"E Richard Stanley, Romi Biswas, David Stein"
Planar polarity is positively regulated by casein kinase Iepsilon in Drosophila,16824921,10.1016/j.cub.2006.04.041,"Members of the casein kinase I (CKI) family have been implicated in regulating canonical Wnt/Wingless (Wg) signaling by phosphorylating multiple pathway components. Overexpression of CKI in vertebrate embryos activates Wg signaling, and one target is thought to be the cytoplasmic effector Dishevelled (Dsh), which is an in vitro target of CKI phosphorylation. Phosphorylation of Dsh by CKI has also been suggested to switch its activity from noncanonical to canonical Wingless signaling. However, in vivo loss-of-function experiments have failed to identify a clear role for CKI in positive regulation of Wg signaling. By examining hypomorphic mutations of the Drosophila CKIepsilon homolog discs overgrown (dco)/double-time, we now show that it is an essential component of the noncanonical/planar cell polarity pathway. Genetic interactions indicate that dco acts positively in planar polarity signaling, demonstrating that it does not act as a switch between canonical and noncanonical pathways. Mutations in dco result in a reduced level of Dishevelled phosphorylation in vivo. Furthermore, in these mutants, Dishevelled fails to adopt its characteristic asymmetric subcellular localisation at the distal end of pupal wing cells, and the site of hair outgrowth is disrupted. Finally, we also find that dco function in polarity is partially redundant with CKIalpha.",2006,"David Strutt, Helen Strutt, Mary Ann Price"
Oncogenic function for the Dlg1 mammalian homolog of the Drosophila discs-large tumor suppressor,16511562,10.1038/sj.emboj.7601030,"The fact that several different human virus oncoproteins, including adenovirus type 9 E4-ORF1, evolved to target the Dlg1 mammalian homolog of the membrane-associated Drosophila discs-large tumor suppressor has implicated this cellular factor in human cancer. Despite a general belief that such interactions function solely to inactivate this suspected human tumor suppressor protein, we demonstrate here that E4-ORF1 specifically requires endogenous Dlg1 to provoke oncogenic activation of phosphatidylinositol 3-kinase (PI3K) in cells. Based on our results, we propose a model wherein E4-ORF1 binding to Dlg1 triggers the resulting complex to translocate to the plasma membrane and, at this site, to promote Ras-mediated PI3K activation. These findings establish the first known function for Dlg1 in virus-mediated cellular transformation and also surprisingly expose a previously unrecognized oncogenic activity encoded by this suspected cellular tumor suppressor gene.",2006,"Alan Bernstein, Kristopher K Frese, Isabel J Latorre, Georgina Caruana, Lawrence A Donehower, Ronald T Javier, Craig C Garner, Monica J Justice, Sang-Hyuk Chung, Stephen N Jones"
A kinase gets caspases into shape,16901779,10.1016/j.cell.2006.07.017,"Two new papers (Kuranaga et al., 2006; Oshima et al., 2006) describe a previously uncharacterized Drosophila kinase (DmIKK epsilon) that regulates the abundance of DIAP1, a protein best known for its ability to inhibit apoptosis. However, DmIKK epsilon-mediated degradation of DIAP1 does not regulate apoptosis as might be predicted but instead regulates actin dynamics, cell morphology, and the differentiation of sensory organ precursor cells.",2006,Denise J Montell
Use of time-lapse imaging and dominant negative receptors to dissect the steroid receptor control of neuronal remodeling in Drosophila,16354717,10.1242/dev.02191,"During metamorphosis, the reorganization of the nervous system of Drosophila melanogaster proceeds in part through remodeling of larval neurons. In this study, we used in-vitro imaging techniques and immunocytochemistry to track the remodeling of the thoracic ventral neurosecretory cells. Axons of these neurons prune their larval arbors early in metamorphosis and a larger, more extensive adult arbor is established via branch outgrowth. Expression of EcR dominant negative constructs and an EcR inverted repeat construct resulted in pruning defects of larval axon arbors and a lack of filopodia during pruning, but showed variable effects on outgrowth depending on the construct expressed. Cells expressing either UAS-EcR-B1(W650A) or UAS-EcR-A(W650A) lacked filopodia during the outgrowth period and formed a poorly branched, larval-like arbor in the adult. Cells expressing UAS-EcR-B1(F645A), UAS-EcR-B2(W650A) or UAS-IR-EcR (core) showed moderate filopodial activity and normal, albeit reduced, adult-like branching during outgrowth. These results are consistent with the role of activation versus derepression via EcR for successive phases of neuronal remodeling and suggest that functional ecdysone receptor is necessary for some, but not all, remodeling events.",2006,"James W Truman, Heather L D Brown, Lucy Cherbas, Peter Cherbas"
"RDGBα, a PtdIns-PtdOH transfer protein, regulates G-protein-coupled PtdIns(4,5)P2 signalling during Drosophila phototransduction",26203165,10.1242/jcs.173476,"Many membrane receptors activate phospholipase C (PLC) during signalling, triggering changes in the levels of several plasma membrane lipids including phosphatidylinositol (PtdIns), phosphatidic acid (PtdOH) and phosphatidylinositol 4,5-bisphosphate [PtdIns(4,5)P2]. It is widely believed that exchange of lipids between the plasma membrane and endoplasmic reticulum (ER) is required to restore lipid homeostasis during PLC signalling, yet the mechanism remains unresolved. RDGBα (hereafter RDGB) is a multi-domain protein with a PtdIns transfer protein (PITP) domain (RDGB-PITPd). We find that, in vitro, the RDGB-PITPd binds and transfers both PtdOH and PtdIns. In Drosophila photoreceptors, which experience high rates of PLC activity, RDGB function is essential for phototransduction. We show that binding of PtdIns to RDGB-PITPd is essential for normal phototransduction; however, this property is insufficient to explain the in vivo function because another Drosophila PITP (encoded by vib) that also binds PtdIns cannot rescue the phenotypes of RDGB deletion. In RDGB mutants, PtdIns(4,5)P2 resynthesis at the plasma membrane following PLC activation is delayed and PtdOH levels elevate. Thus RDGB couples the turnover of both PtdIns and PtdOH, key lipid intermediates during G-protein-coupled PtdIns(4,5)P2 turnover.",2015,"Shweta Yadav, Hanneke Okkenhaug, Shamshad Cockcroft, Padinjat Raghu, Aniruddha Panda, Evelyn Gomez-Espinosa, Michelle Li, Swarna Mathre, Kathryn Garner, Plamen Georgiev"
Discovery and structure-activity relationships of pyrazolodiazepine derivatives as the first small molecule agonists of the Drosophila sex peptide receptor,25797164,10.1016/j.bmc.2015.02.035,"In behavioral research, the sex peptide receptor in Drosophila melanogaster (DrmSPR) is the most interesting G protein-coupled receptor (GPCR) and is involved in post-mating responses such as increased egg-laying and decreased receptivity of the female; during these responses, the receptors are activated by a specific natural peptide agonist (sex peptide, SP). To discover small molecule agonists for DrmSPR, a compound library based on a pyrazolodiazepine scaffold, which was previously reported as a potential privileged structure, was screened. Structure-activity relationship (SAR) studies of the hit compounds, which exhibited weak agonistic effects (69-72% activation at 100μM), were explored through the synthesis of various analogs with substituents at the R1, R2, R3 and R4 positions of the pyrazolodiazepine skeleton. As a result, compounds 21 and 31 of the 6-benzyl pyrazolodiazepine derivative series were found to be small molecule agonists for DrmSPR with EC50 values of 3-4μM.",2015,"Jae-Hyuk Lee, Joeng-Hyun Kim, Pyeong-Hwa Jeong, Yong-Chul Kim, Ju-Yeon Lee, Young-Joon Kim"
Functional specialization of chordate CDK1 paralogs during oogenic meiosis,25714331,10.1080/15384101.2015.1006000,"Cyclin-dependent kinases (CDKs) are central regulators of eukaryotic cell cycle progression. In contrast to interphase CDKs, the mitotic phase CDK1 is the only CDK capable of driving the entire cell cycle and it can do so from yeast to mammals. Interestingly, plants and the marine chordate, Oikopleura dioica, possess paralogs of the highly conserved CDK1 regulator. However, whereas in plants the 2 CDK1 paralogs replace interphase CDK functions, O. dioica has a full complement of interphase CDKs in addition to its 5 odCDK1 paralogs. Here we show specific sub-functionalization of odCDK1 paralogs during oogenesis. Differential spatiotemporal dynamics of the odCDK1a, d and e paralogs and the meiotic polo-like kinase 1 (Plk1) and aurora kinase determine the subset of meiotic nuclei in prophase I arrest that will seed growing oocytes and complete meiosis. Whereas we find odCDK1e to be non-essential, knockdown of the odCDK1a paralog resulted in the spawning of non-viable oocytes of reduced size. Knockdown of odCDK1d also resulted in the spawning of non-viable oocytes. In this case, the oocytes were of normal size, but were unable to extrude polar bodies upon exposure to sperm, because they were unable to resume meiosis from prophase I arrest, a classical function of the sole CDK1 during meiosis in other organisms. Thus, we reveal specific sub-functionalization of CDK1 paralogs, during the meiotic oogenic program.",2015,"Coen Campsteijn, Harald Hausen, Ioannis Kourtesis, Jan Inge Øvrebø, Eric M Thompson, Martina Raasholm"
The two SAMP repeats and their phosphorylation state in Drosophila Adenomatous polyposis coli-2 play mechanistically distinct roles in negatively regulating Wnt signaling,26446838,10.1091/mbc.E15-07-0515,"The tumor suppressor Adenomatous polyposis coli (APC) plays a key role in regulating the canonical Wnt signaling pathway as an essential component of the β-catenin destruction complex. C-terminal truncations of APC are strongly implicated in both sporadic and familial forms of colorectal cancer. However, many questions remain as to how these mutations interfere with APC's tumor suppressor activity. One set of motifs frequently lost in these cancer-associated truncations is the SAMP repeats that mediate interactions between APC and Axin. APC proteins in both vertebrates and Drosophila contain multiple SAMP repeats that lack high sequence conservation outside of the Axin-binding motif. In this study, we tested the functional redundancy between different SAMPs and how these domains are regulated, using Drosophila APC2 and its two SAMP repeats as our model. Consistent with sequence conservation-based predictions, we show that SAMP2 has stronger binding activity to Axin in vitro, but SAMP1 also plays an essential role in the Wnt destruction complex in vivo. In addition, we demonstrate that the phosphorylation of SAMP repeats is a potential mechanism to regulate their activity. Overall our findings support a model in which each SAMP repeat plays a mechanistically distinct role but they cooperate for maximal destruction complex function.",2015,"Brooke M McCartney, Ryan A Von Kleeck, David M Roberts, Bradford D Greaves, David Vinson, Ezgi Kunttas-Tatli"
Spindle-F Is the Central Mediator of Ik2 Kinase-Dependent Dendrite Pruning in Drosophila Sensory Neurons,26540204,10.1371/journal.pgen.1005642,"During development, certain Drosophila sensory neurons undergo dendrite pruning that selectively eliminates their dendrites but leaves the axons intact. How these neurons regulate pruning activity in the dendrites remains unknown. Here, we identify a coiled-coil protein Spindle-F (Spn-F) that is required for dendrite pruning in Drosophila sensory neurons. Spn-F acts downstream of IKK-related kinase Ik2 in the same pathway for dendrite pruning. Spn-F exhibits a punctate pattern in larval neurons, whereas these Spn-F puncta become redistributed in pupal neurons, a step that is essential for dendrite pruning. The redistribution of Spn-F from puncta in pupal neurons requires the phosphorylation of Spn-F by Ik2 kinase to decrease Spn-F self-association, and depends on the function of microtubule motor dynein complex. Spn-F is a key component to link Ik2 kinase to dynein motor complex, and the formation of Ik2/Spn-F/dynein complex is critical for Spn-F redistribution and for dendrite pruning. Our findings reveal a novel regulatory mechanism for dendrite pruning achieved by temporal activation of Ik2 kinase and dynein-mediated redistribution of Ik2/Spn-F complex in neurons.",2015,"Po-Yuan Pan, Hsueh-Tzu Shih, Yi-Ping Wu, Hsiu-Hsiang Lee, June-Tai Wu, Tzu Lin, Shih-Sian Liao, Hsin-Lun Hsieh, Jian-Ming Ke, Hsu-Chen Cheng, Yu-Ting Lai, Chiou-Yang Tang, Myong-Chol Lee, Shi-Bing Yang, Yuh-Nung Jan, Kai-Wen Chiang"
To mate or not to mate,26778610,10.7554/eLife.13093,Mechanisms of the neural circuits that guide mating decisions in male flies are becoming clearer.,2015,"Silke Sachse, Florencia Campetella"
The evolution of reproductive isolation in the Drosophila yakuba complex of species,25611516,10.1111/jeb.12588,"In the Drosophila melanogaster subgroup, the yakuba species complex, D. yakuba, D. santomea and D. teissieri have identical mitochondrial genomes in spite of nuclear differentiation. The first two species can be readily hybridized in the laboratory and produce fertile females and sterile males. They also form hybrids in natural conditions. Nonetheless, the third species, D. teissieri, was thought to be unable to produce hybrids with either D. yakuba or D. santomea. This in turn posed the conundrum of why the three species shared a single mitochondrial genome. In this report, we show that D. teissieri can indeed hybridize with both D. yakuba and D. santomea. The resulting female hybrids from both crosses are fertile, whereas the hybrid males are sterile. We also characterize six isolating mechanisms that might be involved in keeping the three species apart. Our results open the possibility of studying the history of introgression in the yakuba species complex and dissecting the genetic basis of interspecific differences between these three species by genetic mapping.",2015,"D R Matute, G Liu, D A Turissini, J R David"
Transcriptional repression by PRC1 in the absence of H2A monoubiquitylation,26178786,10.1101/gad.265439.115,"Histone H2A monoubiquitylation (H2Aub) is considered to be a key effector in transcriptional repression by Polycomb-repressive complex 1 (PRC1). We analyzed Drosophila with a point mutation in the PRC1 subunit Sce that abolishes its H2A ubiquitylase activity or with point mutations in the H2A and H2Av residues ubiquitylated by PRC1. H2Aub is essential for viability and required for efficient histone H3 Lys27 trimethylation by PRC2 early in embryogenesis. However, H2Aub-deficient animals fully maintain repression of PRC1 target genes and do not show phenotypes characteristic of Polycomb group mutants. PRC1 thus represses canonical target genes independently of H2Aub.",2015,"Katja Finkl, Jürg Müller, Ana Raquel Pengelly, Reinhard Kalb"
Control of neural stem cell self-renewal and differentiation in Drosophila,24902665,10.1007/s00441-014-1914-9,"The neural stem cells of Drosophila, called neuroblasts, have the ability to self-renew and at the same time produce many different types of neurons and glial cells. In the central brain and ventral ganglia, neuroblasts are specified and delaminate from the neuroectoderm during embryonic development under the control of proneural and neurogenic genes. In contrast, in the optic lobes, neuroepithelial cells are transformed into neuroblasts postembryonically by a spatial wave of proneural gene expression. Central brain and ventral nerve cord neuroblasts manifest a short embryonic proliferation period followed by a stage of quiescence and then undergo a prolonged postembryonic proliferation period during which most of the differentiated neurons of the adult CNS are generated. While most neuroblasts belong to a type I class that produces neuronal lineages through non-self-renewing ganglion mother cells, a small subset of type II neuroblasts generates exceptionally large neuronal lineages through self-renewing intermediate progenitor cells that have a transit amplifying function. All neuroblasts in the CNS generate their neural progeny through an asymmetric cell division mode in which the interplay of apical complex and basal complex molecules in the mitotically active progenitor results in the segregation of cell fate determinants into the smaller more differentiated daughter cell. Defects in this molecular control of asymmetric cell division in neuroblasts can result in brain tumor formation. Proliferating neuroblast lineages in the developing CNS utilize transcription factor cascades as a generic mechanism for temporal patterning and birth order-dependent determination of differential neural cell fate. This contributes to the generation of a remarkable diversity of cell types in the developing CNS from a surprisingly small set of neural stem cell-like precursors.",2015,"Heinrich Reichert, Kyung Hwa Kang"
