title,pmid,doi,abstract,year,authors
Short Stop provides an essential link between F-actin and microtubules during axon extension,11874915,,"Coordination of F-actin and microtubule dynamics is important for cellular motility and morphogenesis, but little is known about underlying mechanisms. short stop (shot) encodes an evolutionarily conserved, neuronally expressed family of rod-like proteins required for sensory and motor axon extension in Drosophila melanogaster. We identify Shot isoforms that contain N-terminal F-actin and C-terminal microtubule-binding domains, and that crosslink F-actin and microtubules in cultured cells. The F-actin- and microtubule-binding domains of Shot are required in the same molecule for axon extension, though the length of the connecting rod domain can be dramatically reduced without affecting activity. Shot therefore functions as a cytoskeletal crosslinker in axon extension, rather than mediating independent interactions with F-actin and microtubules. A Ca(2+)-binding motif located adjacent to the microtubule-binding domain is also required for axon extension, suggesting that intracellular Ca(2+) release may regulate Shot activity. These results suggest that Shot coordinates regulated interactions between F-actin and microtubules that are crucial for neuronal morphogenesis.",2002,"Seungbok Lee, Peter A Kolodziej"
Evolution of the A+T-rich region of mitochondrial DNA in the melanogaster species subgroup of Drosophila,12399931,10.1007/s00239-002-2353-x,"We determined the nucleotide sequences of two regions in the A+T-rich region of mitochondrial DNA (mtDNA) in the siI and siII types of D. simulans, the maII type of D. mauritiana, and D. sechellia. The sequences were aligned with those of the corresponding regions of siIII of D. simulans and maI of D. mauritiana, D. melanogaster, and D. yakuba. The type I and type II elements and the T-stretches were detected in all eight of the mtDNA types compared, indicating that the three elements are essential in the A+T-rich region of this species subgroup. The alignment revealed several short repetitive sequences and relatively large deletions in the central portions of the region. In the highly conserved sequence elements in the type II elements, the substitution rates were not uniform among lineages and acceleration in the substitution rate might have been due to loss of functional constraint in the stem-loop-forming sequences predicted in the type II elements. Patterns of nucleotide substitutions observed in the A+T-rich region were further compared with those in the coding regions and in the intergenic regions of mtDNA. Substitutions between A and T were particularly repressed in the highly conserved sequence elements and in the intergenic regions compared with those in the A+T-rich region excluding the highly conserved sequence elements and in the fourfold degenerate sites in the coding regions. The functional and structural characteristics of the A+T-rich region that might be involved in this substitutional bias are discussed.",2002,"Akiko Kosemura, Mari K Obara, Fumi Tsujino, Yoko F Otsuka, Etsuko T Matsuura, Kayo Inohira, Toshiko Hara"
Developmental- and tissue-specific expression of an inhibitor of apoptosis protein 1 homologue from Aedes triseriatus mosquitoes,12230542,10.1046/j.1365-2583.2002.00352.x,"We have identified a homologue of the Drosophila inhibitor of apoptosis protein 1 in Aedes triseriatus mosquitoes (designated AtIAP1). The AtIAP1 gene maps to a single locus on chromosome 2. The translation product is a 403 amino acid protein that contains two baculovirus IAP repeat (BIR) domains and a RING finger motif. AtIAP1 mRNA was detectable by RT-PCR amplification in all the mosquito developmental stages (embryos, first-fourth instar larvae, early and late pupae, adults) and adult tissues (midguts, ovaries) examined. In contrast, immunoblots with AtIAP1-specific antibodies revealed that the protein was detectable only in certain developmental stages (first instar larvae, early pupae, adults) and tissues (ovaries). AtIAP1-specific serum also recognized proteins in Ae. aegypti, Ae. albopictus and Culex tritaeniorhynchus. Immunoblot analysis revealed that similar amounts of IAP1 were expressed in LaCrosse virus infected and uninfected Ae. albopictus cell cultures.",2002,"A Rayms-Keller, M T Hughes, C T Meredith, B J Blitvich, B J Kempf, B J Beaty, C D Blair, W C Black, R S Mackie"
Notch and Wingless modulate the response of cells to Hedgehog signalling in the Drosophila wing,12142023,10.1006/dbio.2002.0720,"During Drosophila wing development, Hedgehog (Hh) signalling is required to pattern the imaginal disc epithelium along the anterior-posterior (AP) axis. The Notch (N) and Wingless (Wg) signalling pathways organise the dorsal-ventral (DV) axis, including patterning along the presumptive wing margin. Here, we describe a functional hierarchy of these signalling pathways that highlights the importance of competing influences of Hh, N, and Wg in establishing gene expression domains. Investigation of the modulation of Hh target gene expression along the DV axis of the wing disc revealed that collier/knot (col/kn), patched (ptc), and decapentaplegic (dpp) are repressed at the DV boundary by N signalling. Attenuation of Hh signalling activity caused by loss of fused function results in a striking down-regulation of col, ptc, and engrailed (en) symmetrically about the DV boundary. We show that this down-regulation depends on activity of the canonical Wg signalling pathway. We propose that modulation of the response of cells to Hh along the future proximodistal (PD) axis is necessary for generation of the correctly patterned three-dimensional adult wing. Our findings suggest a paradigm of repression of the Hh response by N and/or Wnt signalling that may be applicable to signal integration in vertebrate appendages.",2002,"Bruno Glise, D Leanne Jones, Philip W Ingham"
Gliogenesis in Drosophila: genome-wide analysis of downstream genes of glial cells missing in the embryonic nervous system,12091301,,"In Drosophila, the glial cells missing (gcm) gene encodes a transcription factor that controls the determination of glial versus neuronal fate. In gcm mutants, presumptive glial cells are transformed into neurons and, conversely, when gcm is ectopically misexpressed, presumptive neurons become glia. Although gcm is thought to initiate glial cell development through its action on downstream genes that execute the glial differentiation program, little is known about the identity of these genes. To identify gcm downstream genes in a comprehensive manner, we used genome-wide oligonucleotide arrays to analyze differential gene expression in wild-type embryos versus embryos in which gcm is misexpressed throughout the neuroectoderm. Transcripts were analyzed at two defined temporal windows during embryogenesis. During the first period of initial gcm action on determination of glial cell precursors, over 400 genes were differentially regulated. Among these are numerous genes that encode other transcription factors, which underscores the master regulatory role of gcm in gliogenesis. During a second later period, when glial cells had already differentiated, over 1200 genes were differentially regulated. Most of these genes, including many genes for chromatin remodeling factors and cell cycle regulators, were not differentially expressed at the early stage, indicating that the genetic control of glial fate determination is largely different from that involved in maintenance of differentiated cells. At both stages, glial-specific genes were upregulated and neuron-specific genes were downregulated, supporting a model whereby gcm promotes glial development by activating glial genes, while simultaneously repressing neuronal genes. In addition, at both stages, numerous genes that were not previously known to be involved in glial development were differentially regulated and, thus, identified as potential new downstream targets of gcm. For a subset of the differentially regulated genes, tissue-specific in vivo expression data were obtained that confirmed the transcript profiling results. This first genome-wide analysis of gene expression events downstream of a key developmental transcription factor presents a novel level of insight into the repertoire of genes that initiate and maintain cell fate choices in CNS development.",2002,"Boris Egger, Tanja Radimerski, Thomas Loop, Lars Kammermeier, Ulrich Certa, Ronny Leemans, Heinrich Reichert, Yun Fan, Martin C Strahm"
Zebrafish trilobite identifies new roles for Strabismus in gastrulation and neuronal movements,12105418,10.1038/ncb828,"Embryonic morphogenesis is driven by a suite of cell behaviours, including coordinated shape changes, cellular rearrangements and individual cell migrations, whose molecular determinants are largely unknown. In the zebrafish, Dani rerio, trilobite mutant embryos have defects in gastrulation movements and posterior migration of hindbrain neurons. Here, we have used positional cloning to demonstrate that trilobite mutations disrupt the transmembrane protein Strabismus (Stbm)/Van Gogh (Vang), previously associated with planar cell polarity (PCP) in Drosophila melanogaster, and PCP and canonical Wnt/beta-catenin signalling in vertebrates. Our genetic and molecular analyses argue that during gastrulation, trilobite interacts with the PCP pathway without affecting canonical Wnt signalling. Furthermore, trilobite may regulate neuronal migration independently of PCP molecules. We show that trilobite mediates polarization of distinct movement behaviours. During gastrulation convergence and extension movements, trilobite regulates mediolateral cell polarity underlying effective intercalation and directed dorsal migration at increasing velocities. In the hindbrain, trilobite controls effective migration of branchiomotor neurons towards posterior rhombomeres. Mosaic analyses show trilobite functions cell-autonomously and non-autonomously in gastrulae and the hindbrain. We propose Trilobite/Stbm mediates cellular interactions that confer directionality on distinct movements during vertebrate embryogenesis.",2002,"Diane S Sepich, Florence Marlow, Jason R Jessen, Lilianna Solnica-Krezel, Jacek Topczewski, Stephanie Bingham, Anand Chandrasekhar"
Three-dimensional morphology and gene expression in the Drosophila blastoderm at cellular resolution I: data acquisition pipeline,17184546,10.1186/gb-2006-7-12-r123,"Background: To model and thoroughly understand animal transcription networks, it is essential to derive accurate spatial and temporal descriptions of developing gene expression patterns with cellular resolution. Results: Here we describe a suite of methods that provide the first quantitative three-dimensional description of gene expression and morphology at cellular resolution in whole embryos. A database containing information derived from 1,282 embryos is released that describes the mRNA expression of 22 genes at multiple time points in the Drosophila blastoderm. We demonstrate that our methods are sufficiently accurate to detect previously undescribed features of morphology and gene expression. The cellular blastoderm is shown to have an intricate morphology of nuclear density patterns and apical/basal displacements that correlate with later well-known morphological features. Pair rule gene expression stripes, generally considered to specify patterning only along the anterior/posterior body axis, are shown to have complex changes in stripe location, stripe curvature, and expression level along the dorsal/ventral axis. Pair rule genes are also found to not always maintain the same register to each other. Conclusion: The application of these quantitative methods to other developmental systems will likely reveal many other previously unknown features and provide a more rigorous understanding of developmental regulatory networks.",2006,"Angela H DePace, Gunther H Weber, David W Kaszuba, Lisa Simirenko, Soile V E Keränen, Cris L Luengo Hendriks, Clara Henriquez, Michael B Eisen, Mark D Biggin, David W Knowles, Bernd Hamann, Charless C Fowlkes, Damir Sudar, Jitendra Malik"
The Drosophila tweety family: molecular candidates for large-conductance Ca2+-activated Cl- channels,16219661,10.1113/expphysiol.2005.031773,"Calcium-activated chloride currents (I(Cl(Ca))) can be recorded in almost all cells, but the molecular identity of the channels underlying this Cl- conductance is still incompletely understood. Here, I report that tweety, a gene located in Drosophila flightless, possesses five or six transmembrane segments, and that a human homologue of tweety (hTTYH3) is a novel large-conductance Ca2+-activated Cl- channel, while the related gene, hTTYH1, is a swelling-activated Cl- current. hTTYH3 is expressed in excitable tissues, including the heart, brain and skeletal muscle, whereas hTTYH1 is expressed mainly in the brain. Expression of hTTYH3 in CHO cells generated a unique Cl- current activated by an increase in the intracellular Ca2+ concentration. The hTTYH3-induced Cl- current had a linear current-voltage (I-V) relationship, a large single-channel conductance (260 pS) and the anion permeability sequence I- > Br- > Cl-. Like native Ca2+-activated Cl- channels, the hTTYH3 channel showed complex gating kinetics and voltage-dependent inactivation, and was dependent on micromolar intracellular Ca2+ concentration. Expression in CHO cells of an hTTYH1 splice variant that lacks the C-terminal glutamate-rich domain of hTTYH1 (hTTYH1sv) generated a swelling-activated Cl- current. I conclude that investigation of the tweety family will provide important information about large-conductance Cl- channel molecules.",2006,Makoto Suzuki
Drosophila nuclear receptor E75 is a thiolate hemoprotein,16893174,10.1021/bi060537a,"Drosophila E75 is a member of the nuclear receptor superfamily. These eukaryotic transcription factors are involved in almost all physiological processes. They regulate transcription in response to binding of rigid hydrophobic hormone ligands. As it is the case for many nuclear receptors, the E75 hormone ligand was originally unknown. Recently, however, it was shown that the ligand binding domain (LBD) of E75 contains a tightly bound heme prosthetic group and is gas responsive. Here we have used site-directed mutagenesis along with UV-visible and electron paramagnetic resonance (EPR) spectroscopies to characterize and assign the heme iron axial ligands in E75. The F370Y mutation and addition of hemin to the growth medium during expression of the protein in Escherichia coli were necessary to produce good yields of heme-enriched E75 LBD. EPR studies revealed the presence of several species containing a strongly iron bound thiolate. The involvement of cysteines 396 and 468 in heme binding was subsequently shown by single and double mutations. Using a similar approach, we have also established that the sixth iron ligand of a well-defined coordination conformation, which accounts for approximately half of the total species, is histidine 574. The other iron coordination pairs are discussed. We conclude that E75 is a new example of a thiolate hemoprotein and that it may be involved in hormone synthesis regulation.",2006,"Eve de Rosny, Jacques Gaillard, Arjan de Groot, Franck Borel, Eva Pebay-Peyroula, Celine Jullian-Binard, Juan Carlos Fontecilla-Camps, Hélène M Jouve"
Spectrin functions upstream of ankyrin in a spectrin cytoskeleton assembly pathway,17060500,10.1083/jcb.200602095,"Prevailing models place spectrin downstream of ankyrin in a pathway of assembly and function in polarized cells. We used a transgene rescue strategy in Drosophila melanogaster to test contributions of four specific functional sites in beta spectrin to its assembly and function. (1) Removal of the pleckstrin homology domain blocked polarized spectrin assembly in midgut epithelial cells and was usually lethal. (2) A point mutation in the tetramer formation site, modeled after a hereditary elliptocytosis mutation in human erythrocyte spectrin, had no detectable effect on function. (3) Replacement of repetitive segments 4-11 of beta spectrin with repeats 2-9 of alpha spectrin abolished function but did not prevent polarized assembly. (4) Removal of the putative ankyrin-binding site had an unexpectedly mild phenotype with no detectable effect on spectrin targeting to the plasma membrane. The results suggest an alternate pathway in which spectrin directs ankyrin assembly and in which some important functions of spectrin are independent of ankyrin.",2006,"Srilakshmi Dhulipala, Amlan Das, Ronald R Dubreuil, Christine Base"
RNA recognition by the Vts1p SAM domain,16429155,10.1038/nsmb1039,"The putative yeast post-transcriptional regulator Vts1p and its related protein Smaug, from Drosophila melanogaster, each use a sterile alpha motif (SAM) domain to bind an RNA hairpin termed the Smaug recognition element (SRE). Here, we present the NMR structures of the Vts1p-SRE complex and the free SRE. Structural highlights include the direct recognition of a guanine base and the formation or stabilization of a base pair in the SRE loop.",2006,"Logan W Donaldson, Philip E Johnson"
Acetylcholinesterase genes within the Diptera: takeover and loss in true flies,17002944,10.1098/rspb.2006.3621,"It has recently been reported that the synaptic acetylcholinesterase (AChE) in mosquitoes is encoded by the ace-1 gene, distinct and divergent from the ace-2 gene, which performs this function in Drosophila. This is an unprecedented situation within the Diptera order because both ace genes derive from an old duplication and are present in most insects and arthropods. Nevertheless, Drosophila possesses only the ace-2 gene. Thus, a secondary loss occurred during the evolution of Diptera, implying a vital function switch from one gene (ace-1) to the other (ace-2). We sampled 78 species, representing 50 families (27% of the Dipteran families) spread over all major subdivisions of the Diptera, and looked for ace-1 and ace-2 by systematic PCR screening to determine which taxonomic groups within the Diptera have this gene change. We show that this loss probably extends to all true flies (or Cyclorrhapha), a large monophyletic group of the Diptera. We also show that ace-2 plays a non-detectable role in the synaptic AChE in a lower Diptera species, suggesting that it has non-synaptic functions. A relative molecular evolution rate test showed that the intensity of purifying selection on ace-2 sequences is constant across the Diptera, irrespective of the presence or absence of ace-1, confirming the evolutionary importance of non-synaptic functions for this gene. We discuss the evolutionary scenarios for the takeover of ace-2 and the loss of ace-1, taking into account our limited knowledge of non-synaptic functions of ace genes and some specific adaptations of true flies.",2006,"Georges Lutfalla, Claire Berticat, Arnaud Berthomieu, Mylène Weill, Haoues Alout, Emmanuel J P Douzery, Michel Martinez, Elise Huchard, Michel Raymond"
The role of Sp1 and Sp3 in the constitutive DPYD gene expression,16806531,10.1016/j.bbaexp.2006.05.001,"Dihydropyrimidine dehydrogenase (DPD), the initial and rate-limiting enzyme in the 5-fluorouracil (5-FU) catabolic pathway, has been implicated as one of the factors determining the efficacy and toxicity of the anticancer agent 5-FU. Studies have attributed variation in DPD activity partially to alterations at the transcriptional level of DPYD gene. We investigated the transcription factors implicated in the constitutive expression of DPYD by utilizing a 174-bp fragment of the DPYD promoter region in which three consensus Sp protein binding sites (SpA, SpB and SpC) were predicted. The binding of Sp1 and Sp3 transcription factors to this region was detected by electrophoretic mobility shift and chromatin immunoprecipitation assays. By ectopically expressing human Sp1 and Sp3 in Sp-deficient Drosophila S2 cells, we demonstrated that Sp1 is a strong activator, while Sp3 by its own is a weak activator of the DPYD promoter. Moreover, Sp3 may serve as a competitor of Sp1, thus decreasing the Sp1 induced promoter activity. SpA, SpB and SpC sites are all Sp1 inducible. In the full activation of the DPYD promoter in human cell lines, the SpB site is essential; the SpC site works cooperatively with SpB, while SpA has minor promoter activity. These studies provide further insight into the molecular mechanisms underlying the heterogeneity of DPD activity, and may facilitate the efficacy and safety of 5-FU-based chemotherapy.",2006,"Robert B Diasio, James R Davie, Lin Li, Jeanne Fourie, Vincenzo Guarcello, Xue Zhang"
Helitron Transposons on the Sex Chromosomes of the Platyfish Xiphophorus maculatus and Their Evolution in Animal Genomes,18248245,10.1089/zeb.2006.3.39,"The sex-determining region of the sex chromosomes of the platyfish Xiphophorus maculatus contains several copies of a recently described class of DNA transposons called Helitrons, which probably transpose through a mechanism involving rolling circle replication. The unique open reading frame of platyfish elements encodes a 2816 amino-acid protein with helicase and replication initiator (Rep) domains, which are hallmarks of Helitrons. Like previously described elements from zebrafish but unlike sequences from plants, insects and nematodes, platyfish Helitrons also encode a C-terminal apurinic-apyrimidinic-like endonuclease probably captured from a non-long-terminal- repeat retrotransposon. A cysteine protease domain related to the Drosophila ovarian tumor (OTU) protein was identified in the N-terminal part of the platyfish sequence. Putative endonuclease and protease have been acquired sequentially at least 600 million years ago and maintained functional in elements from sea urchin, lancelet and teleost fish, implying an important role for these domains in the transposition mechanism. Apparently intact Helitron elements are transcribed in Xiphophorus, and insertion polymorphism was observed between related fishes in different poeciliids. These observations suggest that Helitron transposons are still active in the genome of platyfish and related species, where they might play a role in the evolution of sex chromosomes and other genomic regions.",2006,"Cornelia Schmidt, Gerd P Bienert, Alexander Froschauer, Jean-Nicolas Volff, Christina Schultheis, Marina Wenning, Agnès Dettai, Qingchun Zhou"
A multispecies comparison of the metazoan 3'-processing downstream elements and the CstF-64 RNA recognition motif,16542450,10.1186/1471-2164-7-55,"Background: The Cleavage Stimulation Factor (CstF) is a required protein complex for eukaryotic mRNA 3'-processing. CstF interacts with 3'-processing downstream elements (DSEs) through its 64-kDa subunit, CstF-64; however, the exact nature of this interaction has remained unclear. We used EST-to-genome alignments to identify and extract large sets of putative 3'-processing sites for mRNA from ten metazoan species, including Homo sapiens, Canis familiaris, Rattus norvegicus, Mus musculus, Gallus gallus, Danio rerio, Takifugu rubripes, Drosophila melanogaster, Anopheles gambiae, and Caenorhabditis elegans. In order to further delineate the details of the mRNA-protein interaction, we obtained and multiply aligned CstF-64 protein sequences from the same species. Results: We characterized the sequence content and specific positioning of putative DSEs across the range of organisms studied. Our analysis characterized the downstream element (DSE) as two distinct parts - a proximal UG-rich element and a distal U-rich element. We find that while the U-rich element is largely conserved in all of the organisms studied, the UG-rich element is not. Multiple alignment of the CstF-64 RNA recognition motif revealed that, while it is highly conserved throughout metazoans, we can identify amino acid changes that correlate with observed variation in the sequence content and positioning of the DSEs. Conclusion: Our analysis confirms the early reports of separate U- and UG-rich DSEs. The correlated variations in protein sequence and mRNA binding sequences provide novel insights into the interactions between the precursor mRNA and the 3'-processing machinery.",2006,"Jesse Salisbury, Joel H Graber, Keith W Hutchison"
A genomewide screen for suppressors of par-2 uncovers potential regulators of PAR protein-dependent cell polarity in Caenorhabditis elegans,16816419,10.1534/genetics.106.060517,"The PAR proteins play an essential role in establishing and maintaining cell polarity. While their function is conserved across species, little is known about their regulators and effectors. Here we report the identification of 13 potential components of the C. elegans PAR polarity pathway, identified in an RNAi-based, systematic screen to find suppressors of par-2(it5ts) lethality. Most of these genes are conserved in other species. Phenotypic analysis of double-mutant animals revealed that some of the suppressors can suppress lethality associated with the strong loss-of-function allele par-2(lw32), indicating that they might impinge on the PAR pathway independently of the PAR-2 protein. One of these is the gene nos-3, which encodes a homolog of Drosophila Nanos. We find that nos-3 suppresses most of the phenotypes associated with loss of par-2 function, including early cell division defects and maternal-effect sterility. Strikingly, while PAR-1 activity was essential in nos-3; par-2 double mutants, its asymmetric localization at the posterior cortex was not restored, suggesting that the function of PAR-1 is independent of its cortical localization. Taken together, our results identify conserved components that regulate PAR protein function and also suggest a role for NOS-3 in PAR protein-dependent cell polarity.",2006,"Thomas Marty, Anne Pacquelet, Jean-Claude Labbé, Monica Gotta"
Towards understanding CRUMBS function in retinal dystrophies,16987889,10.1093/hmg/ddl195,"Mutations in the Crumbs homologue 1 (CRB1) gene cause autosomal recessive retinitis pigmentosa (arRP) and autosomal Leber congenital amaurosis (arLCA). The crumbs (crb) gene was originally identified in Drosophila and encodes a large transmembrane protein required for maintenance of apico-basal cell polarity and adherens junction in embryonic epithelia. Human CRB1 and its two paralogues, CRB2 and CRB3, are highly conserved throughout the animal kingdom. Both in Drosophila and in vertebrates, the short intracellular domain of Crb/CRB organizes an evolutionary conserved protein scaffold. Several lines of evidence, obtained both in Drosophila and in mouse, show that loss-of-function of crb/CRB1 or some of its intracellular interactors lead to morphological defects and light-induced degeneration of photoreceptor cells, features comparable to those observed in patients lacking CRB1 function. In this review, we describe how understanding Crb complex function in fly and vertebrate retina enhances our knowledge of basic cell biological processes and might lead to new therapeutic approaches for patients affected with retinal dystrophies caused by mutations in the CRB1 gene.",2006,"Elisabeth Knust, Agnes G S H van Rossum, Anneke I den Hollander, Wendy M Aartsen, Frans P M Cremers, Mélisande Richard, Jan Wijnholds, Ronald Roepman"
Male Drosophila melanogaster have higher mating success when adapted to their thermal environment,17040386,10.1111/j.1420-9101.2006.01168.x,"Adaptation to new environments is a well-documented phenomenon. Individuals from populations maintained in a particular environment for multiple generations tend to be better able to survive and/or reproduce in that environment than their ancestors or other individuals adapted to alternative environments. A third major component of fitness, mating success, has not been well studied in replicated populations under selection in divergent environments. In this study, we used mating trials to compare the mating success of male Drosophila melanogaster adapted for 10 years to two different temperatures, 18 and 25 degrees C. In competition for female partners, males had significantly higher mating success at their adapted temperature compared with males adapted to a different temperature. These results are consistent with the notion that those mutations favoured by natural selection also tend to be favoured by sexual selection.",2006,"A F Agrawal, M C Whitlock, E S Dolgin"
Coronins: the return of the crown,16806932,10.1016/j.tcb.2006.06.002,"Coronins are highly conserved regulators of the actin cytoskeleton whose structure and biological function have remained mysterious until recently. They were originally identified in Dictyostelium, where they localize to actin-rich crown-like structures on the dorsal surface of cells. Coronins bind filamentous actin and the Arp2/3 complex and are involved in modulating actin dynamics. Unlike other known Arp2/3-binding proteins, coronins inhibit Arp2/3 nucleating activity. Genetic data from Dictyostelium, yeast and Drosophila indicate that coronins are important regulators of several actin-dependent physiological processes. Here, we review recent insights into mammalian coronin structure, function and regulation and identify key questions that remain unanswered in this field.",2006,"James E Bear, Andrea C Uetrecht"
Analysis of transcriptional activity mediated by Drosophila melanogaster ecdysone receptor isoforms in a heterologous cell culture system,17201771,10.1111/j.1365-2583.2006.00683.x,"Ecdysteroid regulation of gene transcription in Drosophila melanogaster and other insects is mediated by a heterodimer comprised of Ultraspiracle (USP) and one of three ecdysone receptor (EcR) isoforms (A, B1 and B2). This study revealed that the EcR/USP heterodimer displays isoform-specific capabilities. EcRB1 is normally induced with a form of USP that is missing its DNA-binding domain (DBD), although potentiation by juvenile hormone (JH) III is reduced. The EcRA and B2 isoforms, however, display almost no response to ecdysteroids with the DBD(-) USP. A mutation, K497E, in the shared ligand-binding domain of the EcR isoforms caused elevated EcRB2-specific affinity for a canonical ecdysone response element. The effects of directed modification and mutagenesis offer a strategy for developing hypotheses and considerations for studying in vivo function.",2006,"T Fauth, M Spindler-Barth, J L Callender, V C Henrich, J Beatty"
"Dysfusion transcriptional control of Drosophila tracheal migration, adhesion, and fusion",16914738,10.1128/MCB.00284-06,"The Drosophila dysfusion basic-helix-loop-helix-PAS transcription factor gene is expressed in specialized fusion cells that reside at the tips of migrating tracheal branches. dysfusion mutants were isolated, and genetic analysis of live embryos revealed that mutant tracheal branches migrate to close proximity but fail to recognize and adhere to each other. Misexpression of dysfusion throughout the trachea further indicated that dysfusion has the ability to both inhibit cell migration and promote ectopic tracheal fusion. Nineteen genes whose expression either increases or decreases in fusion cells during development were analyzed in dysfusion mutant embryos. dysfusion upregulates the levels of four genes, including the shotgun cell adhesion protein gene and the zona pellucida family transmembrane protein gene, CG13196. Misexpression experiments with CG13196 result in ectopic tracheal fusion events, suggesting that it also encodes a cell adhesion protein. Another target gene of dysfusion is members only, which inhibits protein nuclear export and influences tracheal fusion. dysfusion also indirectly downregulates protein levels of Trachealess, an important regulator of tracheal development. These results indicate that fusion cells undergo dynamic changes in gene expression as they switch from migratory to fusion modes and that dysfusion regulates a discrete, but important, set of these genes.",2006,"Stephen T Crews, Lan Jiang"
The function of a Drosophila glypican does not depend entirely on heparan sulfate modification,17055473,10.1016/j.ydbio.2006.09.011,"Division abnormally delayed (Dally) is one of two glycosylphosphatidylinositol (GPI)-linked heparan sulfate proteoglycans in Drosophila. Numerous studies have shown that it influences Decapentaplegic (Dpp) and Wingless signaling. It has been generally assumed that Dally affects signaling by directly interacting with these growth factors, primarily through its heparan sulfate (HS) chains. To understand the functional contributions of HS chains and protein core we have (1) assessed the growth factor binding properties of purified Dally using surface plasmon resonance, (2) generated a form of Dally that is not HS modified and evaluated its signaling capacity in vivo. Purified Dally binds directly to FGF2, FGF10, and the functional Dpp homolog BMP4. FGF binding is abolished by preincubation with HS, but BMP4 association is partially HS-resistant, suggesting the Dally protein core contributes to binding. Cell binding and co-immunoprecipitation studies suggest that non-HS-modified Dally retains some ability to bind Dpp or BMP4. Expression of HS-deficient Dally in vivo showed it does not promote signaling as well as wild-type Dally, yet it can rescue several dally mutant phenotypes. These data reveal that heparan sulfate modification of Dally is not required for all in vivo activities and that significant functional capacity resides in the protein core.",2006,"William D Staatz, Bethany Fox, Scott B Selleck, Daniel M Lercher, Catherine A Kirkpatrick, Sarah M Knox"
Dynamics of the SPRY domain-containing SOCS box protein 2: flexibility of key functional loops,17088318,10.1110/ps.062477806,"The SPRY domain was identified originally as a sequence repeat in the dual-specificity kinase splA and ryanodine receptors and subsequently found in many other distinct proteins, including more than 70 encoded in the human genome. It is a subdomain of the B30.2/SPRY domain and is believed to function as a protein-protein interaction module. Three-dimensional structures of several B30.2/SPRY domain-containing proteins have been reported recently: murine SSB-2 in solution by NMR spectroscopy, a Drosophila SSB (GUSTAVUS), and human PRYSPRY protein by X-ray crystallography. The three structures share a core of two antiparallel beta-sheets for the B30.2/SPRY domain but show differences located mainly at one end of the beta-sandwich. Analysis of SSB-2 residues required for interactions with its intracellular ligands has provided insights into B30.2/SPRY binding specificity and identified loop residues critical for the function of this domain. We have investigated the backbone dynamics of SSB-2 by means of Modelfree analysis of its backbone (15)N relaxation parameters and carried out coarse-grained dynamics simulation of B30.2/SPRY domain-containing proteins using normal mode analysis. Translational self-diffusion coefficients of SSB-2 measured using pulsed field gradient NMR were used to confirm the monomeric state of SSB-2 in solution. These results, together with previously reported amide exchange data, highlight the underlying flexibility of the loop regions of B30.2/SPRY domain-containing proteins that have been shown to be important for protein-protein interactions. The underlying flexibility of certain regions of the B30.2/SPRY domain-containing proteins may also contribute to some apparent structural differences observed between GUSTAVUS or PRYSPRY and SSB-2.",2006,"Jian-Guo Zhang, Jeffrey J Babon, Seth L Masters, Raymond S Norton, Sandra E Nicholson, Ming S Liu, Shenggen Yao, Nicos A Nicola"
Resveratrol improves health and survival of mice on a high-calorie diet,17086191,10.1038/nature05354,"Resveratrol (3,5,4'-trihydroxystilbene) extends the lifespan of diverse species including Saccharomyces cerevisiae, Caenorhabditis elegans and Drosophila melanogaster. In these organisms, lifespan extension is dependent on Sir2, a conserved deacetylase proposed to underlie the beneficial effects of caloric restriction. Here we show that resveratrol shifts the physiology of middle-aged mice on a high-calorie diet towards that of mice on a standard diet and significantly increases their survival. Resveratrol produces changes associated with longer lifespan, including increased insulin sensitivity, reduced insulin-like growth factor-1 (IGF-I) levels, increased AMP-activated protein kinase (AMPK) and peroxisome proliferator-activated receptor-gamma coactivator 1alpha (PGC-1alpha) activity, increased mitochondrial number, and improved motor function. Parametric analysis of gene set enrichment revealed that resveratrol opposed the effects of the high-calorie diet in 144 out of 153 significantly altered pathways. These data show that improving general health in mammals using small molecules is an attainable goal, and point to new approaches for treating obesity-related disorders and diseases of ageing.",2006,"Sharan Ramaswamy, David A Sinclair, Avash Kalra, Vinayakumar V Prabhu, Paul J Pistell, David Le Couteur, Rafael de Cabo, Hamish A Jamieson, Suresh Poosala, Pere Puigserver, Carles Lerin, Dana Gwinn, Joanne S Allard, Edward G Lakatta, Kevin G Becker, Richard G Spencer, Reuben J Shaw, Placido Navas, Joseph A Baur, Mingyi Wang, Olivier Boss, Nathan L Price, Donald K Ingram, Kenneth W Fishbein, Kaitlyn Lewis, Kevin J Pearson, Guillermo Lopez-Lluch"
