title,pmid,doi,abstract,year,authors
Identification of the human KIF13A gene homologous to Drosophila kinesin-73 and candidate for schizophrenia,11374900,10.1006/geno.2001.6535,"Several studies have reported significant linkage for schizophrenia on 6p23, with a maximum lod score between D6S274 and D6S285. In this paper, we present a new human kinesin gene localized in this 2-cM interval. This gene, termed KIF13A, belongs to the unc-104/KIF1A kinesin subfamily and represents the orthologue of Drosophila kinesin-73. Several alternative transcripts are differentially expressed in human tissues, probably reflecting differences in cargo binding and transport of corresponding proteins. During early mouse development, its homologue (Kif13A) is expressed essentially in the central nervous system. In Caenorhabditis elegans, the unc-104 gene is involved in axonal anterograde transport, and null mutants present several behavioral defects. The putative function and genomic localization of KIF13A make this gene an interesting candidate for genetic predisposition to schizophrenia. We provide sequences of 20 single-nucleotide polymorphisms localized within KIF13A to test for association studies between this gene and schizophrenia.",2001,"T Bourgeron, H Quach, S Jamain, M Fellous"
[Interline differences in morphology of the precentromeric region of polytene X-chromosome in Drosophila melanogaster salivary glands],11785289,,"Morphology of the Drosophila melanogaster polytene X chromosome section 20 in normal flies, in strains carrying inversions that break pericentric heterochromatin at different points, and at the background of the Su(UR)ES mutation has been examined. In all of the strains carrying the Su(UR)ES mutation section 20 displayed a distinct banding pattern till to the section 20F, while in the wild-type strains this region was represented by beta-heterochromatin. The strains carrying different inversions substantially differed in the number and morphology of bands forming section 20. In the Su(UR)ES mutants the most proximal X chromosome euchromatin gene, su(f), is mapped to the boundary between sections 20E and F, while rDNA forming the middle part of the X chromosome mitotic heterochromatin is located in the proximal part of section 20F. All large bands observed in section 20 of the w; Su(UR)ES strain were also present in In(1)sc4; Su(UR)ES, which breaks heterochromatin in the distal part. Hence, the bands of polytene chromosome section 20 are virtually devoid of mitotic heterochromatin.",2001,"D E Koriakov, V F Semeshin, E S Beliaeva, I F Zhimulev, T D Kolesnikova"
Functional genomics of odor-guided behavior in Drosophila melanogaster,11238254,10.1093/chemse/26.2.215,"The avoidance response to repellent odorants in Drosophila melanogaster, a response essential for survival, provides an advantageous model for studies on the genetic architecture of olfactory behavior. Transposon tagging in a highly inbred strain of flies in combination with a rapid and simple statistical behavioral assay enables the identification of not only large phenotypic effects, but also small aberrations from wild-type avoidance behavior. The recent completion of the sequence of the Drosophila genome facilitates the molecular characterization of transposon-tagged genes and correlation between gene expression and behavior in smell-impaired (smi) mutant lines. Quantitative genetic analyses of a collection of smi lines in a co-isogenic background revealed an extensive network of epistatic interactions among genes that shape the olfactory avoidance response. Candidate genes for several of these transposon-tagged smi loci implicate genes that mediate odorant recognition, including a novel odorant binding protein; signal propagation, including a voltage-gated sodium channel; and a protein containing multiple leucine rich repeats and PDZ domains likely to be involved in postsynaptic organization in the olfactory pathway. Several novel genes of unknown function have also been implicated, including a novel tyrosine-regulated protein kinase. The discovery and characterization of novel gene products that have major, hitherto unappreciated effects on olfactory behavior will provide new insights in the generation and regulation of odor-guided behavior. The identification and functional characterization of proteins encoded by smi genes that form part of the olfactory subgenome and correlation of polymorphisms in these genes with variation in odor-guided behavior in natural populations will advance our understanding of the genetic architecture of chemosensory behavior.",2001,"J J Fanara, N H Kulkarni, S M Rollmann, R R Anholt, G M Fedorowicz, T F Mackay, I Ganguly"
Pyrokinin/PBAN-like peptides in the central nervous system of Drosophila melanogaster,11735047,10.1007/s00441-001-0467-x,"The pyrokinin/pheromone biosynthesis activating neuropeptide (PBAN) family of peptides found in insects is characterized by a 5-amino-acid C-terminal sequence, FXPRLamide. The pentapeptide is the active core required for diverse physiological functions, including stimulation of pheromone biosynthesis in female moths, stimulation of muscle contraction, induction of embryonic diapause in Bombyx mori, and stimulation of melanization in some larval moths. Recently, this family of peptides has been implicated in accelerating the formation of the puparium in a dipteran. Using bioassay and immunocytochemical techniques, we demonstrate the presence of pyrokinin/PBAN-like peptides in the central nervous system of Drosophila melanogaster. Pheromonotropic activity was shown in the moths Helicoverpa zeaand Helicoverpa armigera by using dissected larval nervous systems and adult heads and bodies of D. melanogaster. Polyclonal antisera against the C-terminal ending of PBAN revealed the location of cell bodies and axons in the central nervous systems of larval and adult flies. Immunoreactive material was detected in at least three groups of neurons in the subesophageal ganglion of 3rd instar larvae, pupae, and adults. The ring gland of both larvae and adults contained immunoreactivity. Adult brain-subesophageal ganglion complex possessed additional neurons. The fused ventral ganglia of both larvae and adults contained three pairs of neurons that sent their axons to a neurohemal organ connected to the abdominal nervous system. These results indicate that the D. melanogasternervous system contains pyrokinin/PBAN-like peptides and that these peptides could be released into the hemolymph.",2001,"A Rafaeli, M Y Choi, R A Jurenka"
The isolation of a mutation causing abnormal cytokinesis in male and split chromocenter in female meiosis in Drosophila melanogaster,11732848,10.1111/j.1601-5223.2001.00125.x,The genetic screen for the meiotic mutations showing chromosome non-disjunction in mosaic clones of female germ line generated by FLP-FRT mediated mitotic recombination was performed. The sterile meiotic mutation ff16 (69D1-70A2) was found among the mutants obtained. In the male germ line the mutation showed lack of meiosis 1 cytokinesis and other meiotic abnormalities. The sterility of the mutant is due to the lack of the sperm motility. In female germ line the morphological defects-decreased number of ovarioles and nurse cells in the egg chambers is visible. At the cell level the mutation showed karyosome fragmentation constituting to the gene participation in chromocenter formation/maintance. The cases of the spindle fragmentation revealed the processes acting in female meiotic metaphase. Premeiotic and mitotic defects of the mutation have also been detected.,2001,"S Nokkala, L Omelyanchuk, S Fedorova, V Chubykin"
Transposable element-mediated transgenesis in insects beyond Drosophila,12092902,10.3109/01677060109167375,"In the last few years, cases of transformation involving insects other than Dipterans have been reported. Although transgenics have been created only in a few species, transposable element vectors may be successfully developed in most insect forms in the near future. The major remaining problems revolving round transformation in wide-ranging species of insects are mainly related to methods of DNA delivery. Transposable element-mediated gene transfer in non-Drosophila insects is reviewed. In addition, the current status of honeybee transformation will be explained as an example of an insect transgenic system that faces substantial obstacles to the creation of germ-line transformants.",2001,K Kimura
The Drosophila VEGF receptor homolog is expressed in hemocytes,11677054,10.1016/s0925-4773(01)00510-x,"Several signalling pathways have been defined by studies of genes originally characterised in Drosophila. However, some mammalian signalling systems have so far escaped discovery in the fly. Here, we describe the identification and characterisation of fly homologs for the mammalian vascular endothelial growth factor/platelet derived growth factor (VEGF/PDGF) and the VEGF receptor. The Drosophila factor (DmVEGF-1) gene has two splice variants and is expressed during all stages, the signal distribution during embryogenesis being ubiquitous. The receptor (DmVEGFR) gene has several splice variants; the variations affecting only the extracellular domain. The most prominent form is expressed in cells of the embryonic haematopoietic cell lineage, starting in the mesodermal area of the head around stage 10 of embryogenesis. Expression persists in hemocytes as embryonic development proceeds and the cells migrate posteriorly. In a fly strain carrying a deletion uncovering the DmVEGFR gene, hemocytes are still present, but their migration is hampered and the hemocytes remain mainly in the anterior end close to their origin. These data suggest that the VEGF/PDGF signalling system may regulate the migration of the Drosophila embryonic haemocyte precursor cells.",2001,"T I Heino, K Alitalo, U Eriksson, C Roos, G Wahlström, T Kärpänen, M Pulkkinen"
Expression mosaic of odorant-binding proteins in Drosophila olfactory organs,11754509,10.1002/jemt.1179,"Deciphering the genome of the fruitfly, Drosophila melanogaster, has revealed 39 genes coding for putative odorant-binding proteins (OBPs), more than are known at present for any other insect species. Using specific antibodies, the expression mosaic of five such OBPs (OS-E, OS-F, LUSH, PBPRP2, PBPRP5) on the antenna and maxillary palp has been mapped in the electron microscope. It was found that (1) OBP expression does correlate with morphological sensillum types and subtypes, (2) several OBPs may be co-localized in the same sensillum, and (3) OBP localization is not restricted to olfactory sensilla. The expression of PBPRP2 in antennal epidermis sheds some light on the possible evolution of OBPs.",2001,"D P Smith, C Pikielny, R A Steinbrecht, S K Park, M S Kim, D Hekmat-Scafe, J R Carlson, S R Shanbhag"
Xenopus Enhancer of Zeste (XEZ); an anteriorly restricted polycomb gene with a role in neural patterning,11287189,10.1016/s0925-4773(01)00304-5,"We have identified the Xenopus homologue of Drosophila Enhancer of Zeste using a differential display strategy designed to identify genes involved in early anterior neural differentiation. XEZ codes for a protein of 748 amino acids that is very highly conserved in evolution and is 96% identical to both human and mouse EZ(H)2. In common with most other Xenopus Pc-G genes and unlike mammalian Pc-G genes, XEZ is anteriorly restricted. Zygotic expression of XEZ commences during gastrulation, much earlier than other anteriorly localized Pc-G genes; expression is restricted to the anterior neural plate and is confined later to the forebrain, eyes and branchial arches. XEZ is induced in animal caps overexpressing noggin; up-regulation of XEZ therefore represents a response to inhibition of BMP signalling in ectodermal cells. We show that the midbrain/hindbrain junction marker En-2,and hindbrain marker Krox-20, are target genes of XEZ and that XEZ functions to repress these anteroposterior marker genes. Conversely, XEZ does not repress the forebrain marker Otx-2. XEZ overexpression results in a greatly thickened floor of the forebrain. These results implicate an important role for XEZ in the patterning of the nervous system.",2001,"S Nijjar, M W Barnett, R A Seville, R W Old, E A Jones"
A humoral stress response in Drosophila,11369236,10.1016/s0960-9822(01)00203-2,"The ability to react to unfavorable environmental changes is crucial for survival and reproduction, and several adaptive responses to stress have been conserved during evolution [1-3]. Specific immune and heat shock responses mediate the elimination of invading pathogens and of damaged proteins or cells [4-6]. Furthermore, MAP kinases and other signaling factors mediate cellular responses to a very broad range of environmental insults [7-9]. Here we describe a novel systemic response to stress in Drosophila. The Turandot A (TotA) gene encodes a humoral factor, which is secreted from the fat body and accumulates in the body fluids. TotA is strongly induced upon bacterial challenge, as well as by other types of stress such as high temperature, mechanical pressure, dehydration, UV irradiation, and oxidative agents. It is also upregulated during metamorphosis and at high age. Strikingly, flies that overexpress TotA show prolonged survival and retain normal activity at otherwise lethal temperatures. Although TotA is only induced by severe stress, it responds to a much wider range of stimuli than heat shock genes such as hsp70 or immune genes such as Cecropin A1.",2001,"M S Dushay, H Steiner, Y Tryselius, D Hultmark, G Liu, S Ekengren"
Cactus-independent nuclear translocation of Drosophila RELISH,11400160,10.1002/jcb.1144,"Insects can effectively and rapidly clear microbial infections by a variety of innate immune responses including the production of antimicrobial peptides. Induction of these antimicrobial peptides in Drosophila has been well established to involve NF-kappaB elements. We present evidence here for a molecular mechanism of Lipopolysaccharide (LPS)-induced signaling involving Drosophila NF-kappaB, RELISH, in Drosophila S2 cells. We demonstrate that LPS induces a rapid processing event within the RELISH protein releasing the C-terminal ankyrin-repeats from the N-terminal Rel homology domain (RHD). Examination of the cellular localization of RELISH reveals that the timing of this processing coincides with the nuclear translocation of the RHD and the retention of the ankyrin-repeats within the cytoplasm. Both the processing and the nuclear translocation immediately precede the expression of antibacterial peptide genes cecropin A1, attacin, and diptericin. Over-expression of the RHD but not full-length RELISH results in an increase in the promoter activity of the cecropin A1 gene in the absence of LPS. Furthermore, the LPS-induced expression of these antibacterial peptides is greatly reduced when RELISH expression is depleted via RNA-mediated interference. In addition, loss of cactus expression via RNAi revealed that RELISH activation and nuclear translocation is not dependent on the presence of cactus. Taken together, these results suggest that this signaling mechanism involving the processing of RELISH followed by nuclear translocation of the RHD is central to the induction of at least part of the antimicrobial response in Drosophila, and is largely independent of cactus regulation.",2001,"W D Cornwell, R B Kirkpatrick"
Changes in the recombinational environment affect divergence in the yellow gene of Drosophila,11371593,10.1093/oxfordjournals.molbev.a003876,"The complete coding region of the yellow (y) gene was sequenced in different Drosophila species. In the species of the melanogaster subgroup (D. melanogaster, D. simulans, D. mauritiana, D. yakuba, and D. erecta), this gene is located at the tip of the X chromosome in a region with a strong reduction in recombination rate. In contrast, in D. ananassae (included in the ananassae subgroup of the melanogaster group) and in the obscura group species (D. subobscura, D. madeirensis, D. guanche, and D. pseudoobscura), the y gene is located in regions with normal recombination rates. As predicted by the hitchhiking and background selection models, this change in the recombinational environment affected synonymous divergence in the y-gene-coding region. Estimates of the number of synonymous substitutions per site were much lower between the obscura group species and D. ananassae than between the species of the obscura group and the melanogaster subgroup. In fact, a highly significant increase in the rate of synonymous substitution was detected in all lineages leading to the species of the melanogaster subgroup relative to the D. ananassae lineage. This increase can be explained by a higher fixation rate of mutations from preferred to unpreferred codons (slightly deleterious mutations). The lower codon bias detected in all species of the melanogaster subgroup relative to D. ananassae (or to the obscura group species) would be consistent with this proposal. Therefore, at least in Drosophila, changes in the recombination rate in different lineages might cause deviations of the molecular-clock hypothesis and contribute to the overdispersion of the rate of synonymous substitution. In contrast, the change in the recombinational environment of the y gene has no detectable effect on the rate of amino acid replacement in the Yellow protein.",2001,"M Aguade, A Munte, C Segarra"
"The genetic structure of Drosophila ananassae populations from Asia, Australia and Samoa",17237518,10.1534/genetics.106.066613,"Information about genetic structure and historical demography of natural populations is central to understanding how natural selection changes genomes. Drosophila ananassae is a widespread species occurring in geographically isolated or partially isolated populations and provides a unique opportunity to investigate population structure and molecular variation. We assayed microsatellite repeat-length variation among 13 populations of D. ananassae to assess the level of structure among the populations and to make inferences about their ancestry and historic biogeography. High levels of genetic structure are apparent among all populations, particularly in Australasia and the South Pacific, and patterns are consistent with the hypothesis that the ancestral populations are from Southeast Asia. Analysis of population structure and use of F-statistics and Bayesian analysis suggest that the range expansion of the species into the Pacific is complex, with multiple colonization events evident in some populations represented by lineages that show no evidence of recent admixture. The demographic patterns show isolation by distance among populations and population expansion within all populations. A morphologically distinct sister species, D. pallidosa, collected in Malololelei, Samoa, appears to be more closely related to some of the D. ananassae populations than many of the D. ananassae populations are to one another. The patterns of genotypic diversity suggest that many of the individuals that we sampled may be morphologically indistinguishable nascent species.",2007,"Shelly G Smith, Allison Tozier-Pearce, Malcolm D Schug, Shane F McEvey"
Lola regulates Drosophila olfactory projection neuron identity and targeting specificity,17634136,10.1186/1749-8104-2-14,"Background: Precise connections of neural circuits can be specified by genetic programming. In the Drosophila olfactory system, projection neurons (PNs) send dendrites to single glomeruli in the antenna lobe (AL) based upon lineage and birth order and send axons with stereotyped terminations to higher olfactory centers. These decisions are likely specified by a PN-intrinsic transcriptional code that regulates the expression of cell-surface molecules to instruct wiring specificity. Results: We find that the loss of longitudinals lacking (lola), which encodes a BTB-Zn-finger transcription factor with 20 predicted splice isoforms, results in wiring defects in both axons and dendrites of all lineages of PNs. RNA in situ hybridization and quantitative RT-PCR suggest that most if not all lola isoforms are expressed in all PNs, but different isoforms are expressed at widely varying levels. Overexpression of individual lola isoforms fails to rescue the lola null phenotypes and causes additional phenotypes. Loss of lola also results in ectopic expression of Gal4 drivers in multiple cell types and in the loss of transcription factor gene lim1 expression in ventral PNs. Conclusion: Our results indicate that lola is required for wiring of axons and dendrites of most PN classes, and suggest a need for its molecular diversity. Expression pattern changes of Gal4 drivers in lola-/- clones imply that lola normally represses the expression of these regulatory elements in a subset of the cells surrounding the AL. We propose that Lola functions as a general transcription factor that regulates the expression of multiple genes ultimately controlling PN identity and wiring specificity.",2007,"Justin Liu, Takaki Komiyama, Liqun Luo, Edward Giniger, Stephen Quake, Maria Lynn Spletter, Jian Liu, Helen Su"
Isolation of regulators of Drosophila immune defense genes by a double interaction screen in yeast,17296495,10.1016/j.ibmb.2006.10.008,"Innate immunity is a universal and ancient defense system in metazoans against microorganisms. Antimicrobial peptides, which are synthesized both in insects and humans, constitute an endogenous, gene-encoded defense arsenal. In Drosophila, antimicrobial peptides, such as the potent cecropins, are expressed both constitutively in barrier epithelia, as well as systemically in response to infection. Rel/NF-kappaB proteins are well-known regulators of antimicrobial peptide genes, but very few Rel/NF-kappaB co-factors and/or tissue-specific regulators have been identified. We performed a double interaction screen in yeast to isolate Drosophila cDNAs coding for direct regulators, as well as Dif co-regulators, of the CecropinA1 gene. Three classes of positive cDNA clones corresponding to 15 Drosophila genes were isolated and further characterized. One of the Dif-independent cDNAs encoded the Rel/NF-kappaB protein Relish; a well-known activator of antimicrobial peptide genes in Drosophila, demonstrating the applicability of this type of screen for isolating regulators of immune defense. Most interestingly, three transcription factors belonging to the POU domain class of homeodomain proteins, Pdm1, Pdm2 and Dfr/Vvl were isolated as Dif-interacting partners, and subsequently verified as regulators of CecA1 expression in Drosophila cells. The importance of POU proteins in development and differentiation in Drosophila and mammals is well documented, but their role in regulation of Drosophila immune defense genes is a new and essential finding.",2007,"Leslie Pick, Hanna Uvell, Ylva Engström, Anna Junell"
Lipoprotein-heparan sulfate interactions in the Hh pathway,17609110,10.1016/j.devcel.2007.04.019,"The Drosophila lipoprotein particle, Lipophorin, bears lipid-linked morphogens on its surface and is required for long-range signaling activity of Wingless and Hedgehog. Heparan sulfate proteoglycans are also critical for trafficking and signaling of these morphogens. Here we show that Lipophorin interacts with the heparan sulfate moieties of the glypicans Dally and Dally-like. Membrane-associated glypicans can recruit Lipophorin to disc tissue, and remain associated with these particles after they are released from the membrane by cleavage of their gpi anchors. The released form of Dally colocalizes with Patched, Hedgehog, and Lipophorin in endosomes and increases Hedgehog signaling efficiency without affecting its distribution. These data suggest that heparan sulfate proteoglycans may influence lipid-linked morphogen signaling, at least in part, by binding to Lipophorin. They further suggest that the complement of proteins present on lipoprotein particles can regulate the activity of morphogens.",2007,"Ali Mahmoud, Suzanne Eaton, Christina Eugster, Daniela Panáková"
[The distribution of mitoses in the imaginal disks of third-instar Drosophila melanogaster larvae],17899811,,"Development of Drosophila imaginal discs is accompanied by a high-ordered cell proliferation. However, the distinctions in the topographic distribution of mitoses at different developmental stages are insufficiently studied. In this work, we have analyzed the distribution of mitoses in the wing disc of third-instar larvae and determined the regions where mitotic clustering. The results obtained demonstrate that the proliferation rate is region-specific, which is determined by the location of cell cycle regulators and/or the location of growth factors. A comparison of the topography of mitoses with the activity patterns of the regulatory regions of gene string (stg), a known regulator of the mitotic M phase, has demonstrated a similarity between the topography and the activity pattern of one of these regions. The similarity between mitotic distributions in the left and right discs of the same larva (compared with the similarity of gene neuralized expression patterns is considered, and the degree of histone H3 phosphorylation at various mitotic stages is analyzed.",2007,"L I Lebedeva, K A Akhmetova, T Iu Baĭmak, S Nokkala, L V Omel'ianchuk, J Mattila"
Abnormalities in cell proliferation and apico-basal cell polarity are separable in Drosophila lgl mutant clones in the developing eye,17870065,10.1016/j.ydbio.2007.08.025,"In homozygous mutants of Drosophila lethal-2-giant larvae (lgl), tissues lose apico-basal cell polarity and exhibit ectopic proliferation. Here, we use clonal analysis in the developing eye to investigate the effect of lgl null mutations in the context of surrounding wild-type tissue. lgl- clones in the larval eye disc exhibit ectopic expression of the G1-S regulator, Cyclin E, and ectopic proliferation, but do not lose apico-basal cell polarity. Decreasing the perdurance of Lgl protein in larval eye disc clones, by forcing extra proliferation of lgl- tissue (using a Minute background), leads to a loss in cell polarity and to more extreme ectopic cell proliferation. Later in development at the pupal stage, lgl mutant photoreceptor cells show aberrant apico-basal cell polarity, but this is not associated with ectopic proliferation, presumably because cells are differentiated. Thus in a clonal context, the ectopic proliferation and cell polarity defects of lgl- mutants are separable. Furthermore, lgl- mosaic eye discs have alterations in the normal patterns of apoptosis: in larval discs some lgl- and wild-type cells at the clonal boundary undergo apoptosis and are excluded from the epithelia, but apoptosis is decreased elsewhere in the disc, and in pupal retinas lgl- tissue shows less apoptosis.",2007,"Nicola A Grzeschik, Helena E Richardson, Julie Secombe, Anthony M Brumby, Nancy Amin"
Adaptive evolution of metabolic pathways in Drosophila,17379620,10.1093/molbev/msm057,"The adaptive significance of enzyme variation has been of central interest in population genetics. Yet, how natural selection operates on enzymes in the larger context of biochemical pathways has not been broadly explored. A basic expectation is that natural selection on metabolic phenotypes will target enzymes that control metabolic flux, but how adaptive variation is distributed among enzymes in metabolic networks is poorly understood. Here, we use population genetic methods to identify enzymes responding to adaptive selection in the pathways of central metabolism in Drosophila melanogaster and Drosophila simulans. We report polymorphism and divergence data for 17 genes that encode enzymes of 5 metabolic pathways that converge at glucose-6-phosphate (G6P). Deviations from neutral expectations were observed at five loci. Of the 10 genes that encode the enzymes of glycolysis, only aldolase (Ald) deviated from neutrality. The other 4 genes that were inconsistent with neutral evolution (glucose-6-phosphate dehydrogenase [G6pd]), phosphoglucomutase [Pgm], trehalose-6-phosphate synthetase [Tps1], and glucose-6phosphatase [G6pase] encode G6P branch point enzymes that catalyze reactions at the entry point to the pentose-phosphate, glycogenic, trehalose synthesis, and gluconeogenic pathways. We reconcile these results with population genetics theory and existing arguments on metabolic regulation and propose that the incidence of adaptive selection in this system is related to the distribution of flux control. The data suggest that adaptive evolution of G6P branch point enzymes may have special significance in metabolic adaptation.",2007,"P S Schmidt, D D Duvernell, E Sezgin, L M Matzkin, W F Eanes, J M Flowers, S Kumagai"
Notch activation stimulates transient and selective binding of Su(H)/CSL to target enhancers,17545467,10.1101/gad.424607,"The CSL [CBF1/Su(H)/Lag2] proteins [Su(H) in Drosophila] are implicated in repression and activation of Notch target loci. Prevailing models imply a static association of these DNA-binding transcription factors with their target enhancers. Our analysis of Su(H) binding and chromatin-associated features at 11 E(spl) Notch target genes before and after Notch revealed large differences in Su(H) occupancy at target loci that correlated with the presence of polymerase II and other marks of transcriptional activity. Unexpectedly, Su(H) occupancy was significantly and transiently increased following Notch activation, suggesting a more dynamic interaction with targets than hitherto proposed.",2007,"Alena Krejcí, Sarah Bray"
[Basic aspects of ovarian development in Drosophila melanogaster],18069338,,"Modern views of the development and structural organization of the female reproductive system in Drosophila melanogaster are reviewed. Special emphasis is placed on the generation and development of follicles in the germarium and the interactions of germline and somatic cells in the egg chamber. Detailed consideration is given to the main events that ensure and regulate the transport of mRNA, proteins, and organelles from nurse cells to the oocyte in the germarium and at later stages of egg chamber development.",2007,"E M Baricheva, S A Fedorova, A A Ogienko"
In vivo function of a novel Siah protein in Drosophila,17561381,10.1016/j.mod.2007.04.007,"The Siah proteins, mammalian homologues of the Drosophila Sina protein, function as E3 ubiquitin ligase enzymes and target a wide range of cellular proteins for degradation. Here, I investigate the in vivo function of the fly protein, Sina-Homologue (SinaH), which is highly similar to Sina. Flies that completely lack SinaH are viable and in combination with a mutation in the gene, Ebi, show an extra dorsal central bristle phenotype. I also show that SinaH and Ebi can interact with each other both in vivo and in vitro suggesting that they act in the same physical complex. Flies that lack both Sina and Sina-Homologue were also created and show visible eye and bristle phenotypes, which can be explained by an inability to degrade the neuronal repressor, Tramtrack. I find no evidence for redundancy in the function of Sina and SinaH.",2007,Sarah E Cooper
Using FlyAtlas to identify better Drosophila melanogaster models of human disease,17534367,10.1038/ng2049,"FlyAtlas, a new online resource, provides the most comprehensive view yet of expression in multiple tissues of Drosophila melanogaster. Meta-analysis of the data shows that a significant fraction of the genome is expressed with great tissue specificity in the adult, demonstrating the need for the functional genomic community to embrace a wide range of functional phenotypes. Well-known developmental genes are often reused in surprising tissues in the adult, suggesting new functions. The homologs of many human genetic disease loci show selective expression in the Drosophila tissues analogous to the affected human tissues, providing a useful filter for potential candidate genes. Additionally, the contributions of each tissue to the whole-fly array signal can be calculated, demonstrating the limitations of whole-organism approaches to functional genomics and allowing modeling of a simple tissue fractionation procedure that should improve detection of weak or tissue-specific signals.",2007,"Jing Wang, Venkateswara R Chintapalli, Julian A T Dow"
Lifespan modification by glucose and methionine in Drosophila melanogaster fed a chemically defined diet,19424828,10.1007/s11357-006-9018-4,"Experimentally restricting dietary calories, while maintaining adequate dietary nutrient content, extends lifespan in phylogenetically diverse species; thus suggesting the existence of conserved pathways which can modify lifespan in response to energy intake. However, in some cases the impact on longevity may depend on the quality of the energy source. In Drosophila, restriction of dietary yeast yields considerable lifespan extension whereas isocaloric restriction of dietary sugar yields only modest extension, indicating that other diet-responsive pathways can modify lifespan in this species. In rodents, restricting intake of a single amino acid - methionine - extends lifespan. Here we show that dietary methionine can modify lifespan in adult female, non-virgin Oregon-R strain Drosophila fed a chemically defined media. Compared to a diet containing 0.135% methionine and 15% glucose, high dietary methionine (0.405%) shortened maximum lifespan by 2.33% from 86 to 84 days and mean lifespan by 9.55% from 71.7 to 64.9 days. Further restriction of methionine to 0.045% did not extend maximum lifespan and shortened mean lifespan by 1.95% from 71.1 to 70.3 days. Restricting glucose from 15% to 5% while holding methionine at a concentration of 0.135%, modestly extended maximum lifespan by 5.8% from 86 to 91 days, without extending mean lifespan. All these diet-induced changes were highly significant (log-rank p < 0.0001). Notably, all four diets resulted in considerably longer life spans than those typically reported for flies fed conventional yeast and sugar based diets. Such defined diets can be used to identify lifespan-modifying pathways and specific gene-nutrient interactions in Drosophila.",2007,"Aron M Troen, Emily E French, Jessica F Roberts, Chao-Qiang Lai, Jacob Selhub, Laurence D Parnell, Jose M Ordovas"
Domain mapping on the human metastasis regulator protein h-Prune reveals a C-terminal dimerization domain,17655525,10.1042/BJ20070408,"The human orthologue of the Drosophila prune protein (h-Prune) is an interaction partner and regulator of the metastasis suppressor protein NM23-H1 (non-metastatic protein 23). Studies on a cellular breast-cancer model showed that inhibition of the cAMP-specific PDE (phosphodiesterase) activity of h-Prune lowered the incidence of metastasis formation, suggesting that inhibition of h-Prune could be a therapeutic approach towards metastatic tumours. H-Prune shows no sequence similarity with known mammalian PDEs, but instead appears to belong to the DHH (Asp-His-His) superfamily of phosphoesterases. In order to investigate the structure and molecular function of h-Prune, we expressed recombinant h-Prune in a bacterial system. Through sequence analysis and limited proteolysis, we identified domain boundaries and a potential coiled-coil region in a C-terminal cortexillin homology domain. We found that this C-terminal domain mediated h-Prune homodimerization, as well as its interaction with NM23-H1. The PDE catalytic domain of h-Prune was mapped to the N-terminus and shown to be active, even when present in a monomeric form. Our findings indicate that h-Prune is composed of two independent active sites and two interaction sites for the assembly of oligomeric signalling complexes.",2007,"Clemens Steegborn, Massimo Zollo, Sabine Middelhaufe, Livia Garzia, Uta-Maria Ohndorf, Barbara Kachholz"
"Three microtubule severing enzymes contribute to the ""Pacman-flux"" machinery that moves chromosomes",17452528,10.1083/jcb.200612011,"Chromosomes move toward mitotic spindle poles by a Pacman-flux mechanism linked to microtubule depolymerization: chromosomes actively depolymerize attached microtubule plus ends (Pacman) while being reeled in to spindle poles by the continual poleward flow of tubulin subunits driven by minus-end depolymerization (flux). We report that Pacman-flux in Drosophila melanogaster incorporates the activities of three different microtubule severing enzymes, Spastin, Fidgetin, and Katanin. Spastin and Fidgetin are utilized to stimulate microtubule minus-end depolymerization and flux. Both proteins concentrate at centrosomes, where they catalyze the turnover of gamma-tubulin, consistent with the hypothesis that they exert their influence by releasing stabilizing gamma-tubulin ring complexes from minus ends. In contrast, Katanin appears to function primarily on anaphase chromosomes, where it stimulates microtubule plus-end depolymerization and Pacman-based chromatid motility. Collectively, these findings reveal novel and significant roles for microtubule severing within the spindle and broaden our understanding of the molecular machinery used to move chromosomes.",2007,"David J Sharp, Gregory C Rogers, Dong Zhang, Daniel W Buster"
A conserved molecular pathway mediates myoblast fusion in insects and vertebrates,17529975,10.1038/ng2055,"Skeletal muscles arise by fusion of precursor cells, myoblasts, into multinucleated fibers. In vertebrates, mechanisms controlling this essential step in myogenesis remain poorly understood. Here we provide evidence that Kirrel, a homolog of receptor proteins that organize myoblast fusion in Drosophila melanogaster, is necessary for muscle precursor fusion in zebrafish. Within developing somites, Kirrel expression localized to membranes of fusion-competent myoblasts of the fast-twitch lineage. Unlike wild-type myoblasts that form spatially arrayed syncytial (multinucleated) fast myofibers, those deficient in Kirrel showed a significant reduction in fusion capacity. Inhibition of Rac, a GTPase and the most downstream intracellular transducer of the fusion signal in D. melanogaster, also compromised fast-muscle precursor fusion in zebrafish. However, unlike in D. melanogaster, constitutive Rac activation in zebrafish led to hyperfused giant syncytia, highlighting an entirely new function for this protein in zebrafish for gating the number and polarity of fusion events. These findings uncover a substantial degree of evolutionary conservation in the genetic regulation of myoblast fusion.",2007,"Bhylahalli P Srinivas, Sudipto Roy, Wan Ying Leong, Jennifer Woo"
