title,pmid,doi,abstract,year,authors
Compensatory proliferation in Drosophila imaginal discs requires Dronc-dependent p53 activity,16920621,10.1016/j.cub.2006.07.046,"Background: The p53 transcription factor directs a transcriptional program that determines whether a cell lives or dies after DNA damage. Animal survival after extensive cellular damage often requires that lost tissue be replaced through compensatory growth or regeneration. In Drosophila, damaged imaginal disc cells can induce the proliferation of neighboring viable cells, but how this is controlled is not clear. Here we provide evidence that Drosophila p53 (dp53) has a previously unidentified role in coordinating the compensatory growth response to tissue damage. Results: We find that dp53, the sole p53 ortholog in Drosophila, is required for each component of the response to cellular damage, including two separate cell-cycle arrests, changes in patterning gene expression, cell proliferation, and growth. We demonstrate that these processes are regulated by dp53 in a manner that is independent of DNA-damage sensing but that requires the initiator caspase Dronc. Our results indicate that once induced, dp53 amplifies and sustains the response through a positive feedback loop with Dronc and the apoptosis-inducing factors Hid and Reaper. Conclusions: How cell death and cell proliferation are coordinated during development and after stress is a fundamental question that is critical for an understanding of growth regulation. Our data suggest that dp53 may carry out an ancestral function that promotes animal survival through the coordination of responses leading to compensatory growth after tissue damage.",2006,"Laura A Johnston, Brent S Wells, Eri Yoshida"
Identification of novel chondroitin proteoglycans in Caenorhabditis elegans: embryonic cell division depends on CPG-1 and CPG-2,16785326,10.1083/jcb.200603003,"Vertebrates produce multiple chondroitin sulfate proteoglycans that play important roles in development and tissue mechanics. In the nematode Caenorhabditis elegans, the chondroitin chains lack sulfate but nevertheless play essential roles in embryonic development and vulval morphogenesis. However, assignment of these functions to specific proteoglycans has been limited by the lack of identified core proteins. We used a combination of biochemical purification, Western blotting, and mass spectrometry to identify nine C. elegans chondroitin proteoglycan core proteins, none of which have homologues in vertebrates or other invertebrates such as Drosophila melanogaster or Hydra vulgaris. CPG-1/CEJ-1 and CPG-2 are expressed during embryonic development and bind chitin, suggesting a structural role in the egg. RNA interference (RNAi) depletion of individual CPGs had no effect on embryonic viability, but simultaneous depletion of CPG-1/CEJ-1 and CPG-2 resulted in multinucleated single-cell embryos. This embryonic lethality phenocopies RNAi depletion of the SQV-5 chondroitin synthase, suggesting that chondroitin chains on these two proteoglycans are required for cytokinesis.",2006,"John R Yates, Karen Oegema, Jeffrey D Esko, Sara K Olson, Joseph R Bishop"
Expression pattern of Bombyx vasa-like (BmVLG) protein and its implications in germ cell development,16261344,10.1007/s00427-005-0033-8,"Germ cell development in the silkworm Bombyx mori is interesting in that the species has no recognizable germ plasm, and its germ cells appear first on the ventral side of the embryo, not on the posterior pole as in Drosophila melanogaster. We previously reported the isolation of a vasa homologue (BmVLG) from B. mori and revealed the specific expression of transcript in the germ cells. In this paper, we describe the embryonic expression pattern of BmVLG protein. Consistent with the lack of recognizable germ plasm, the protein is not localized in freshly laid eggs, and its specific expression is first detectable several hours after energids penetrate the periplasm. This is in contrast to D. melanogaster, where germ cell lineage can be traced with anti-vasa antibody just after the formation of pole cells as they sequester vasa-positive germ (pole) plasm during cellularization. It is also revealed that, within the first few hours of their appearance when extensive cell movement does not seem to occur, stained cells are sometimes widely dispersed along the midline, which eventually may lead to the formation of ectopic germ cells. The implications of these results for germ cell development are discussed.",2006,"Hajime Nakao, Masami Shimoda, Masatsugu Hatakeyama, Toshio Kanda, Jae Min Lee"
"Lgl, Pins and aPKC regulate neuroblast self-renewal versus differentiation",16357871,10.1038/nature04299,"How a cell chooses to proliferate or to differentiate is an important issue in stem cell and cancer biology. Drosophila neuroblasts undergo self-renewal with every cell division, producing another neuroblast and a differentiating daughter cell, but the mechanisms controlling the self-renewal/differentiation decision are poorly understood. Here we tested whether cell polarity genes, known to regulate embryonic neuroblast asymmetric cell division, also regulate neuroblast self-renewal. Clonal analysis in larval brains showed that pins mutant neuroblasts rapidly fail to self-renew, whereas lethal giant larvae (lgl) mutant neuroblasts generate multiple neuroblasts. Notably, lgl pins double mutant neuroblasts all divide symmetrically to self-renew, filling the brain with neuroblasts at the expense of neurons. The lgl pins neuroblasts show ectopic cortical localization of atypical protein kinase C (aPKC), and a decrease in aPKC expression reduces neuroblast numbers, suggesting that aPKC promotes neuroblast self-renewal. In support of this hypothesis, neuroblast-specific overexpression of membrane-targeted aPKC, but not a kinase-dead version, induces ectopic neuroblast self-renewal. We conclude that cortical aPKC kinase activity is a potent inducer of neuroblast self-renewal.",2006,"Kristin J Robinson, Chris Q Doe, Cheng-Yu Lee"
Tandem Sp1/Sp3 sites together with an Ets-1 site cooperate to mediate alpha11 integrin chain expression in mesenchymal cells,16300938,10.1016/j.matbio.2005.10.002,"Alpha11beta1 integrin is a collagen receptor, which is expressed in a highly regulated manner in a specific subset of ectomesenchymally and mesodermally derived cells. We previously established that a 3 kb region upstream of the transcription start site of the ITGA11 gene efficiently induced alpha11 transcription in a cell-type specific manner. Using the human fibrosarcoma cell line HT1080 and human skin fibroblasts, we now report that the majority of the activity in the proximal promoter resides in a region spanning nt +25 to nt -176. Mutation and deletion analyses using luciferase reporter assays showed that tandem low affinity Sp1/Sp3 binding sites, together with an Ets-1-like binding site, were needed for the proximal promoter activity in mesenchymal cells. EMSAs and supershift assays showed that Sp1 and Sp3 both bind to the Sp1/Sp3 binding sites, whereas occupation of the Ets-1 binding site appears to be Sp3-dependent. Chromatin immunoprecipitation assays verified that Sp1, Sp3 and Ets-1 can bind the promoter in vivo. In heterologous Drosophila SL2 cells, Sp1, Sp3 and Ets-1 all transactivated the alpha11 promoter, with Sp1 being the most efficient activator. The lack of any synergistic effect of Sp1/Sp3 and Ets-1 in SL2 cells indicates that an Ets family member other than Ets-1 might be involved in regulating alpha11 transcription in mesenchymal cells. The central role of Sp1 in regulating alpha11 RNA transcription was further verified by the ability of the Sp1 inhibitor mithramycin A to efficiently attenuate alpha11 RNA and protein levels in primary fibroblasts. The proximal promoter itself was able to confer cell-type specific transcription on HT1080 cells and embryonic fibroblasts but not on U2OS and JAR cells. We speculate that the ""mesenchymal signature"" of alpha11 integrin gene expression is controlled by the activity of Sp1/Sp3, fibroblast-specific combinations of Ets family members and yet unidentified enhancer-binding transcription factors.",2006,"Rainer Heuchel, Malgorzata Barczyk, Donald Gullberg, Ning Lu, Wan-Ming Zhang"
Heteromerization of innexin gap junction proteins regulates epithelial tissue organization in Drosophila,16436513,10.1091/mbc.e05-11-1059,"Gap junctions consist of clusters of intercellular channels, which enable direct cell-to-cell communication and adhesion in animals. Whereas deuterostomes, including all vertebrates, use members of the connexin and pannexin multiprotein families to assemble gap junction channels, protostomes such as Drosophila and Caenorhabditis elegans use members of the innexin protein family. The molecular composition of innexin-containing gap junctions and the functional significance of innexin oligomerization for development are largely unknown. Here, we report that heteromerization of Drosophila innexins 2 and 3 is crucial for epithelial organization and polarity of the embryonic epidermis. Both innexins colocalize in epithelial cell membranes. Innexin3 is mislocalized to the cytoplasm in innexin2 mutants and is recruited into ectopic expression domains defined by innexin2 misexpression. Conversely, RNA interference (RNAi) knockdown of innexin3 causes mislocalization of innexin2 and of DE-cadherin, causing cell polarity defects in the epidermis. Biochemical interaction studies, surface plasmon resonance analysis, transgenesis, and biochemical fractionation experiments demonstrate that both innexins interact via their C-terminal cytoplasmic domains during the assembly of heteromeric channels. Our data provide the first molecular and functional demonstration that innexin heteromerization occurs in vivo and reveal insight into a molecular mechanism by which innexins may oligomerize into heteromeric gap junction channels.",2006,"Martin Knieps, Sonja Herrmann, Birgit Löer, Corinna Lehmann, Hildegard Lechner, Michael Hoch, Reinhard Bauer, Michael Famulok"
"Loss of glial lazarillo, a homolog of apolipoprotein D, reduces lifespan and stress resistance in Drosophila",16581513,10.1016/j.cub.2006.03.024,"The vertebrate Apolipoprotein D (ApoD) is a lipocalin secreted from subsets of neurons and glia during neural development and aging . A strong correlation exists between ApoD overexpression and numerous nervous system pathologies as well as obesity, diabetes, and many forms of cancer . However, the exact relationship between the function of ApoD and the pathophysiology of these diseases is still unknown. We have generated loss-of-function Drosophila mutants for the Glial Lazarillo (GLaz) gene , a homolog of ApoD in the fruit fly, mainly expressed in subsets of adult glial cells. The absence of GLaz reduces the organism's resistance to oxidative stress and starvation and shortens male lifespan. The mutant flies exhibit a smaller body mass due to a lower amount of neutral lipids stored in the fat body. Apoptotic neural cell death increases in aged flies or upon paraquat treatment, which also impairs neural function as assessed by behavioral tests. The higher sensitivity to oxidative stress and starvation and the reduced fat storage revert to control levels when a GFP-GLaz fusion protein is expressed under the control of the GLaz natural promoter. Finally, GLaz mutants have a higher concentration of lipid peroxidation products, pointing to a lipid peroxidation protection or scavenging as the mechanism of action for this lipocalin. In agreement with Walker et al. (, in this issue of Current Biology), who analyze the effects of overexpressing GLaz, we conclude that GLaz has a protective role in stress situations and that its absence reduces lifespan and accelerates neurodegeneration.",2006,"Xiaohui Wang, Diego Sanchez, Maria D Ganfornina, Laura Torroja, Begoña López-Arias, Inmaculada Canal, Michael J Bastiani"
Milton controls the early acquisition of mitochondria by Drosophila oocytes,16887820,10.1242/dev.02514,"Mitochondria in many species enter the young oocyte en mass from interconnected germ cells to generate the large aggregate known as the Balbiani body. Organelles and germ plasm components frequently associate with this structure. Balbiani body mitochondria are thought to populate the germ line, ensuring that their genomes will be inherited preferentially. We find that milton, a gene whose product was previously shown to associate with Kinesin and to mediate axonal transport of mitochondria, is needed to form a normal Balbiani body. In addition, germ cells mutant for some milton or Kinesin heavy chain (Khc) alleles transport mitochondria to the oocyte prematurely and excessively, without disturbing Balbiani body-associated components. Our observations show that the oocyte acquires the majority of its mitochondria by competitive bidirectional transport along microtubules mediated by the Milton adaptor. These experiments provide a molecular explanation for Balbiani body formation and, surprisingly, show that viable fertile offspring can be obtained from eggs in which the normal program of mitochondrial acquisition has been severely perturbed.",2006,"Rachel T Cox, Allan C Spradling"
Myostatin regulates cardiomyocyte growth through modulation of Akt signaling,16763166,10.1161/01.RES.0000231290.45676.d4,"Myostatin is a highly conserved, potent negative regulator of skeletal muscle hypertrophy in many species, from rodents to humans, although its mechanisms of action are incompletely understood. Transcript profiling of hearts from a genetic model of cardiac hypertrophy revealed dramatic upregulation of myostatin, not previously recognized to play a role in the heart. Here we show that myostatin abrogates the cardiomyocyte growth response to phenylephrine in vitro through inhibition of p38 and the serine-threonine kinase Akt, a critical determinant of cell size in many species from drosophila to mammals. Evaluation of male myostatin-null mice revealed that their cardiomyocytes and hearts overall were slightly smaller at baseline than littermate controls but exhibited more exuberant growth in response to chronic phenylephrine infusion. The increased cardiac growth in myostatin-null mice corresponded with increased p38 phosphorylation and Akt activation in vivo after phenylephrine treatment. Together, these data demonstrate that myostatin is dynamically regulated in the heart and acts more broadly than previously appreciated to regulate growth of multiple types of striated muscle.",2006,"Michael R Morissette, Takashi Matsui, Ling Li, Mikhail Novikov, Stuart A Cook, ShiYin Foo, Marielle Scherrer-Crosbie, Noboru Ashida, Anthony Rosenzweig, Godfrina McKoy, Gavin Brooks"
Identification and function of hypoxia-response genes in Drosophila melanogaster,16403841,10.1152/physiolgenomics.00262.2005,"Hypoxia, an insufficient level of oxygen in the cell, occurs during normal activity and also in pathological conditions such as ischemia and tumorigenesis. Although many hypoxia-response genes have been identified, an understanding of the functional role for these genes in the living animal is lacking. Here we present a genome-wide study of gene expression changes during hypoxia and then functionally test a subset of these genes for roles in survival and recovery from hypoxia. We found 79 genes with increased mRNA levels when adult flies were treated with 0.5% O2 for 6 h. A subset of these genes had detectably increased levels in as short as 1 h of low-oxygen treatment. Mild hypoxia levels resulted in an increase in transcription levels for only 20 genes. Viability during hypoxia and recovery time from hypoxia-induced paralysis was examined in flies with a reduction in activity in hypoxia-response genes. The observed decreased viability and increased recovery time from paralysis in many of the lines demonstrate that the increased transcript levels seen after hypoxia are important for the response to low oxygen.",2006,"Guowen Liu, Julianne Roy, Eric A Johnson"
"Comment on ""Precise domain specification in the developing Drosophila embryo""",17025493,10.1103/PhysRevE.74.023901,"In a recent paper, Houchmandzadeh [Phys. Rev. E 72, 061920 (2005)] introduce a correlated bigradient model in order to explain the robust scaling of the boundary of hunchback (hb) expression in the early Drosophila embryo. In particular, they stress that recent experiments by Lucchetta [Nature (London) 434, 1134 (2005)], where embryos whose anterior and posterior halves develop at different temperatures still show excellent precision in the hb boundary, are in good agreement with such a model. We would like to show here that this conclusion is unwarranted. This is because the experiments of Lucchetta were done at different temperatures from those studied in the model. Since in other temperature combinations the model does not produce precise boundaries and there are no systematic trends in these deviations, a comparison to the experiment is not possible. Furthermore, we would like to point out that any correlated bigradient model should also take into account the fluctuations of the bicoid profile within an embryo. When forming correlated bigradients of experimental profiles from an online library, we observe that these intraembryo variations destroy robustness of the hb boundary even in the wild-type situation.",2006,"Tinri Aegerter-Wilmsen, Christof M Aegerter"
Experimental validation of a predicted feedback loop in the multi-oscillator clock of Arabidopsis thaliana,17102804,10.1038/msb4100102,"Our computational model of the circadian clock comprised the feedback loop between LATE ELONGATED HYPOCOTYL (LHY), CIRCADIAN CLOCK ASSOCIATED 1 (CCA1) and TIMING OF CAB EXPRESSION 1 (TOC1), and a predicted, interlocking feedback loop involving TOC1 and a hypothetical component Y. Experiments based on model predictions suggested GIGANTEA (GI) as a candidate for Y. We now extend the model to include a recently demonstrated feedback loop between the TOC1 homologues PSEUDO-RESPONSE REGULATOR 7 (PRR7), PRR9 and LHY and CCA1. This three-loop network explains the rhythmic phenotype of toc1 mutant alleles. Model predictions fit closely to new data on the gi;lhy;cca1 mutant, which confirm that GI is a major contributor to Y function. Analysis of the three-loop network suggests that the plant clock consists of morning and evening oscillators, coupled intracellularly, which may be analogous to coupled, morning and evening clock cells in Drosophila and the mouse.",2006,"László Kozma-Bognár, James C W Locke, Andrew J Millar, Matthew S Turner, Peter D Gould, Anthony Hall, Balázs Fehér, Ferenc Nagy, Eva Kevei"
A protocol for dissecting Drosophila melanogaster brains for live imaging or immunostaining,17487202,10.1038/nprot.2006.336,"This protocol describes a basic method for dissection and immunofluorescence staining of the Drosophila brain at various developmental stages. The Drosophila brain has become increasingly useful for studies of neuronal wiring and morphogenesis in combination with techniques such as the 'mosaic analysis with a repressible cell marker' (MARCM) system, where single neurons can be followed in live and fixed tissues for high-resolution analysis of wild-type or genetically manipulated cells. Such high-resolution anatomical study of the brain is also important in characterizing the organization of neural circuits using genetic tools such as GAL4 enhancer trap lines, as Drosophila has been intensively used for studying the neural basis of behavior. Advantages of fluorescence immunostaining include compatibility with multicolor labeling and confocal or multiphoton imaging. This brain dissection and immunofluorescence staining protocol requires approximately 2 to 6 d to complete.",2006,"Liqun Luo, Joy S Wu"
Androcam is a tissue-specific light chain for myosin VI in the Drosophila testis,16790438,10.1074/jbc.M602094200,"Myosin VI, a ubiquitously expressed unconventional myosin, has roles in a broad array of biological processes. Unusual for this motor family, myosin VI moves toward the minus (pointed) end of actin filaments. Myosin VI has two light chain binding sites that can both bind calmodulin (CaM). However unconventional myosins could use tissue-specific light chains to modify their activity. In the Drosophila testis, myosin VI is important for maintenance of moving actin structures, called actin cones, which mediate spermatid individualization. A CaM-related protein, Androcam (Acam), is abundantly expressed in the testis and like myosin VI, accumulates on these cones. We have investigated the possibility that Acam is a testis-specific light chain of Drosophila myosin VI. We find that Acam and myosin VI precisely colocalize at the leading edge of the actin cones and that myosin VI is necessary for this Acam localization. Further, myosin VI and Acam co-immunoprecipitate from the testis and interact in yeast two-hybrid assays. Finally Acam binds with high affinity to peptide versions of both myosin VI light chain binding sites. In contrast, although Drosophila CaM also shows high affinity interactions with these peptides, we cannot detect a CaM/myosin VI interaction in the testis. We conclude that Acam and not CaM acts as a myosin VI light chain in the Drosophila testis and hypothesize that it may alter the regulation of myosin VI in this tissue.",2006,"Kathryn G Miller, Rebecca A Simonette, Stephen R Martin, Kathleen M Beckingham, Peter M Bayley, Yung-Sheng R Lee, Bridget N T Gruender, Deborah J Frank"
"The human homologue of the RNA polymerase II-associated factor 1 (hPaf1), localized on the 19q13 amplicon, is associated with tumorigenesis",16491129,10.1038/sj.onc.1209353,"The 19q13 amplicon in pancreatic cancer cells contains a novel pancreatic differentiation 2 (PD2) gene (accession number AJ401156), which was identified by differential screening analysis. PD2 is the human homologue of the RNA polymerase II-associated factor 1 (hPaf1). In yeast, Paf1 is part of the transcription machinery, acting as a docking protein in between the complexes Rad6-Bre1, COMPASS-Dot1p, and the phosphorylated carboxyl terminal domain of the RNA polymerase II. As such, Paf1 is directly involved in transcription elongation via histone H2B ubiquitination and histone H3 methylation. The PD2 sequence is highly conserved from Drosophila to humans with up to 98% identity between rodent and human, suggesting the functional importance of PD2/hPaf1 to maintain cellular homeostasis. PD2 is a modular protein composed of RNA recognition motif, DEAD-boxes, an aspartic/serine (DS)-domain, a regulator of the chromosome condensation domain and myc-type helix-loop-helix domains. Our results further showed that PD2 is a nuclear 80 kDa protein, which interacts with RNA polymerase II. In addition, we have demonstrated that the overexpression of PD2 in the NIH 3T3 cells result in enhanced growth rates in vitro and tumor formation in vivo. Altogether, this paper presents strong evidence that the overexpression of PD2/hPaf1 is involved in cancer development.",2006,"B M Schmied, A Choudhury, C Nemos, J M Sikela, M A Hollingsworth, S C Chauhan, N Moniaux, S K Batra, M Sutherlin, S Deb, K Morikane, M Vanlith"
A double-switch system regulates male courtship behavior in male and female Drosophila melanogaster,17086183,10.1038/ng1908,"Current models describe male-specific fruitless (fruM) as a genetic 'switch' regulating sexual behavior in Drosophila melanogaster, and they postulate that female (F) and male (M) doublesex (dsx) products control body sexual morphology. In contradiction to this simple model, we show that dsx, as well as fruM and non-sex-specific retained (retn), affect both male and female sexual behaviors. In females, both retn and dsxF contribute to female receptivity, and both genes act to repress male-like courtship activity in the presence or absence of fruM. In males, consistent with the opposing functions of dsxM and dsxF, dsxM acts as a positive factor for male courtship. retn also acts counter to fruM in the development of the male-specific muscle of Lawrence. Molecularly, retn seems to regulate sexual behavior via a previously described complex that represses zerknullt. Thus, we show that fru and dsx together act as a 'switch' system regulating behavior in the context of other developmental genes, such as retn.",2006,"Barbara J Taylor, Michael McKeown, Troy R Shirangi"
"Intron-regulated expression of SUVH3, an Arabidopsis Su(var)3-9 homologue",16928780,10.1093/jxb/erl093,"SU(VAR)3-9 proteins are key regulators of heterochromatin structure and function in plants, mammals, Drosophila, and yeast. In contrast to animals and fungi, plants contain numerous Su(var)3-9 homologues (SUVH), the members of which form a discrete subfamily. The SU(VAR)3-9 and SUVH proteins associate with heterochromatin and possess histone methyltransferase activity, indicating that they participate in the organization of transcriptionally repressive chromatin. The Arabidopsis thaliana genome contains 10 SUVH genes, belonging to four phylogenetically distinct subgroups: SUVH1, SUVH2, SUVH4, and SUVH5. The structure and expression of SUVH3, a member of the SUVH1 subgroup was investigated. SUVH3 was shown to be broadly expressed during plant development with the highest levels found in proliferating cells. The encoded protein localized in subnuclear foci and remained associated with condensed chromosomes throughout mitosis. A deletion analysis of the SUVH3 upstream region further revealed that an intron located in the 5' UTR is a key regulator of strong and constitutive SUVH3 expression.",2006,"Juan A Casas-Mollano, Nga T Lao, Tony A Kavanagh"
Actin dynamics tune the integrated stress response by regulating eukaryotic initiation factor 2α dephosphorylation,25774599,10.7554/eLife.04872,"Four stress-sensing kinases phosphorylate the alpha subunit of eukaryotic translation initiation factor 2 (eIF2α) to activate the integrated stress response (ISR). In animals, the ISR is antagonised by selective eIF2α phosphatases comprising a catalytic protein phosphatase 1 (PP1) subunit in complex with a PPP1R15-type regulatory subunit. An unbiased search for additional conserved components of the PPP1R15-PP1 phosphatase identified monomeric G-actin. Like PP1, G-actin associated with the functional core of PPP1R15 family members and G-actin depletion, by the marine toxin jasplakinolide, destabilised the endogenous PPP1R15A-PP1 complex. The abundance of the ternary PPP1R15-PP1-G-actin complex was responsive to global changes in the polymeric status of actin, as was its eIF2α-directed phosphatase activity, while localised G-actin depletion at sites enriched for PPP1R15 enhanced eIF2α phosphorylation and the downstream ISR. G-actin's role as a stabilizer of the PPP1R15-containing holophosphatase provides a mechanism for integrating signals regulating actin dynamics with stresses that trigger the ISR.",2015,"Hanna J Clarke, Elke Malzer, Joseph E Chambers, Lucy E Dalton, David Ron, Stefan J Marciniak, Greg Moorhead, Vruti Patel, Caia S Dominicus"
Nmf9 Encodes a Highly Conserved Protein Important to Neurological Function in Mice and Flies,26131556,10.1371/journal.pgen.1005344,"Many protein-coding genes identified by genome sequencing remain without functional annotation or biological context. Here we define a novel protein-coding gene, Nmf9, based on a forward genetic screen for neurological function. ENU-induced and genome-edited null mutations in mice produce deficits in vestibular function, fear learning and circadian behavior, which correlated with Nmf9 expression in inner ear, amygdala, and suprachiasmatic nuclei. Homologous genes from unicellular organisms and invertebrate animals predict interactions with small GTPases, but the corresponding domains are absent in mammalian Nmf9. Intriguingly, homozygotes for null mutations in the Drosophila homolog, CG45058, show profound locomotor defects and premature death, while heterozygotes show striking effects on sleep and activity phenotypes. These results link a novel gene orthology group to discrete neurological functions, and show conserved requirement across wide phylogenetic distance and domain level structural changes.",2015,"Elizabeth M Keithley, Patricia N Lee, Bruce A Hamilton, Glen A Seidner, Xiaobo Wang, Kevin D Ross, Shuxiao Zhang, Michael R Gorman, William J Joiner, Mark Q Martindale, Tiffany H Poon"
Catalase eliminates reactive oxygen species and influences the intestinal microbiota of shrimp,26314524,10.1016/j.fsi.2015.08.021,"Intestinal innate immune response is an important defense mechanism of animals and humans against external pathogens. The mechanism of microbiota homeostasis in host intestines has been well studied in mammals and Drosophila. The reactive oxygen species (ROS) and antimicrobial peptides have been reported to play important roles in homeostasis. However, how to maintain the microbiota homeostasis in crustacean intestine needs to be elucidated. In this study, we identified a novel catalase (MjCAT) involved in ROS elimination in kuruma shrimp, Marsupenaeus japonicus. MjCAT mRNA was widely distributed in hemocytes, heart, hepatopancreas, gills, stomach, and intestine. After the shrimp were challenged with pathogenic bacteria via oral infection, the expression level of MjCAT was upregulated, and the enzyme activity was increased in the intestine. ROS level was also increased in the intestine at early time after oral infection and recovered rapidly. When MjCAT was knocked down by RNA interference (RNAi), high ROS level maintained longer time, and the number of bacteria number was declined in the shrimp intestinal lumen than those in the control group, but the survival rate of the MjCAT-RNAi shrimp was declined. Further study demonstrated that the intestinal villi protruded from epithelial lining of the intestinal wall were damaged by the high ROS level in MjCAT-knockdown shrimp. These results suggested that MjCAT participated in the intestinal host-microbe homeostasis by regulating ROS level.",2015,"Jie-Jie Sun, Fang Guo, Hui-Ting Yang, Xian-Wei Wang, Ming-Chong Yang, Jin-Xing Wang, Jiang-Feng Lan, Xiao-Fan Zhao"
Loss of a Clueless-dGRASP complex results in ER stress and blocks Integrin exit from the perinuclear endoplasmic reticulum in Drosophila larval muscle,25862246,10.1242/bio.201511551,"Drosophila Clueless (Clu) and its conserved orthologs are known for their role in the prevention of mitochondrial clustering. Here, we uncover a new role for Clu in the delivery of integrin subunits in muscle tissue. In clu mutants, αPS2 integrin, but not βPS integrin, abnormally accumulates in a perinuclear endoplasmic reticulum (ER) subdomain, a site that mirrors the endogenous localization of Clu. Loss of components essential for mitochondrial distribution do not phenocopy the clu mutant αPS2 phenotype. Conversely, RNAi knockdown of the Drosophila Golgi reassembly and stacking protein GRASP55/65 (dGRASP) recapitulates clu defects, including the abnormal accumulation of αPS2 and larval locomotor activity. Both Clu and dGRASP proteins physically interact and loss of Clu displaces dGRASP from ER exit sites, suggesting that Clu cooperates with dGRASP for the exit of αPS2 from a perinuclear subdomain in the ER. We also found that Clu and dGRASP loss of function leads to ER stress and that the stability of the ER exit site protein Sec16 is severely compromised in the clu mutants, thus explaining the ER accumulation of αPS2. Remarkably, exposure of clu RNAi larvae to chemical chaperones restores both αPS2 delivery and functional ER exit sites. We propose that Clu together with dGRASP prevents ER stress and therefore maintains Sec16 stability essential for the functional organization of perinuclear early secretory pathway. This, in turn, is essential for integrin subunit αPS2 ER exit in Drosophila larval myofibers.",2015,"Erika R Geisbrecht, Catherine Rabouille, Zong-Heng Wang"
YAP and TAZ Take Center Stage in Cancer,26465056,10.1021/acs.biochem.5b01014,"The Hippo pathway was originally identified and named through screening for mutations in Drosophila, and the core components of the Hippo pathway are highly conserved in mammals. In the Hippo pathway, MST1/2 and LATS1/2 regulate downstream transcription coactivators YAP and TAZ, which mainly interact with TEAD family transcription factors to promote tissue proliferation, self-renewal of normal and cancer stem cells, migration, and carcinogenesis. The Hippo pathway was initially thought to be quite straightforward; however, recent studies have revealed that YAP/TAZ is an integral part and a nexus of a network composed of multiple signaling pathways. Therefore, in this review, we will summarize the latest findings on events upstream and downstream of YAP/TAZ and the ways of regulation of YAP/TAZ. In addition, we also focus on the crosstalk between the Hippo pathway and other tumor-related pathways and discuss their potential as therapeutic targets.",2015,"Ting Chen, Ya-Nan Chang, Zhe-Min Shi, Hai-Xia Qi, Wei Hong, Zhi-Mei Hu, Ya-Wei Han, Kun Zhang, Xiao-Hui Han, Rui-Xue Zhang, Zhen Zhang"
"Regulation of Notch Signaling by an Evolutionary Conserved DEAD Box RNA Helicase, Maheshvara in Drosophila melanogaster",26400611,10.1534/genetics.115.181214,"Notch signaling is an evolutionary conserved process that influences cell fate determination, cell proliferation, and cell death in a context-dependent manner. Notch signaling is fine-tuned at multiple levels and misregulation of Notch has been implicated in a variety of human diseases. We have characterized maheshvara (mahe), a novel gene in Drosophila melanogaster that encodes a putative DEAD box protein that is highly conserved across taxa and belongs to the largest group of RNA helicase. A dynamic pattern of mahe expression along with the maternal accumulation of its transcripts is seen during early stages of embryogenesis. In addition, a strong expression is also seen in the developing nervous system. Ectopic expression of mahe in a wide range of tissues during development results in a variety of defects, many of which resemble a typical Notch loss-of-function phenotype. We illustrate that ectopic expression of mahe in the wing imaginal discs leads to loss of Notch targets, Cut and Wingless. Interestingly, Notch protein levels are also lowered, whereas no obvious change is seen in the levels of Notch transcripts. In addition, mahe overexpression can significantly rescue ectopic Notch-mediated proliferation of eye tissue. Further, we illustrate that mahe genetically interacts with Notch and its cytoplasmic regulator deltex in trans-heterozygous combination. Coexpression of Deltex and Mahe at the dorso-ventral boundary results in a wing-nicking phenotype and a more pronounced loss of Notch target Cut. Taken together we report identification of a novel evolutionary conserved RNA helicase mahe, which plays a vital role in regulation of Notch signaling.",2015,"Ashim Mukherjee, Satya Surabhi, Pradeep K Bhaskar, Bhawana Maurya, Mousumi Mutsuddi, Bipin K Tripathi"
"A Circadian Clock Gene, Cry, Affects Heart Morphogenesis and Function in Drosophila as Revealed by Optical Coherence Microscopy",26348211,10.1371/journal.pone.0137236,"Circadian rhythms are endogenous, entrainable oscillations of physical, mental and behavioural processes in response to local environmental cues such as daylight, which are present in the living beings, including humans. Circadian rhythms have been related to cardiovascular function and pathology. However, the role that circadian clock genes play in heart development and function in a whole animal in vivo are poorly understood. The Drosophila cryptochrome (dCry) is a circadian clock gene that encodes a major component of the circadian clock negative feedback loop. Compared to the embryonic stage, the relative expression levels of dCry showed a significant increase (>100-fold) in Drosophila during the pupa and adult stages. In this study, we utilized an ultrahigh resolution optical coherence microscopy (OCM) system to perform non-invasive and longitudinal analysis of functional and morphological changes in the Drosophila heart throughout its post-embryonic lifecycle for the first time. The Drosophila heart exhibited major morphological and functional alterations during its development. Notably, heart rate (HR) and cardiac activity period (CAP) of Drosophila showed significant variations during the pupa stage, when heart remodeling took place. From the M-mode (2D + time) OCM images, cardiac structural and functional parameters of Drosophila at different developmental stages were quantitatively determined. In order to study the functional role of dCry on Drosophila heart development, we silenced dCry by RNAi in the Drosophila heart and mesoderm, and quantitatively measured heart morphology and function in those flies throughout its development. Silencing of dCry resulted in slower HR, reduced CAP, smaller heart chamber size, pupal lethality and disrupted posterior segmentation that was related to increased expression of a posterior compartment protein, wingless. Collectively, our studies provided novel evidence that the circadian clock gene, dCry, plays an essential role in heart morphogenesis and function.",2015,"Xianxu Zeng, Zhan Zhang, Diane E Capen, Rudolph E Tanzi, Mary L McKee, Aneesh Alex, Chao Zhou, Rebecca E Tate, Airong Li"
