title,pmid,doi,abstract,year,authors
"Functional roles for beta1,4-N-acetlygalactosaminyltransferase-A in Drosophila larval neurons and muscles",17151241,10.1534/genetics.106.065565,"Adult Drosophila mutant for the glycosyltransferase beta1,4-N-acetlygalactosaminyltransferase-A (beta4GalNAcTA) display an abnormal locomotion phenotype, indicating a role for this enzyme, and the glycan structures that it generates, in the neuromuscular system. To investigate the functional role of this enzyme in more detail, we turned to the accessible larval neuromuscular system and report here that larvae mutant for beta4GalNAcTA display distinct nerve and muscle phenotypes. Mutant larvae exhibit abnormal backward crawling, reductions in nerve terminal bouton number, decreased spontaneous transmitter-release frequency, and short, wide muscles. This muscle shape change appears to result from hypercontraction since the individual sarcomeres are shorter in mutant muscles. Analysis of muscle calcium signals showed altered calcium handling in the mutant, suggesting a mechanism by which hypercontraction could occur. All of these phenotypes can be rescued by a transgene carrying the beta4GalNAcTA genomic region. Tissue-specific expression, using the Gal4-UAS system, reveals that neural expression rescues the mutant crawling phenotype, while muscle expression rescues the muscle defect. Tissue-specific expression did not appear to rescue the decrease in neuromuscular junction bouton number, suggesting that this defect arises from cooperation between nerve and muscle. Altogether, these results suggest that beta4GalNAcTA has at least three distinct functional roles.",2007,"Bryan A Stewart, Nicola Haines"
Intersectin enhances huntingtin aggregation and neurodegeneration through activation of c-Jun-NH2-terminal kinase,17550941,10.1093/hmg/ddm134,"Huntingon's disease is a progressive neurodegenerative disease arising from expansion of a polyglutamine (polyQ) tract in the protein huntingtin (Htt) resulting in aggregation of mutant Htt into nuclear and/or cytosolic inclusions in neurons. Mutant Htt affects multiple processes including protein degradation, transcription, signal transduction, fast axonal transport and endocytosis [reviewed in Ross, C.A. and Poirier, M.A. (2005) Opinion: what is the role of protein aggregation in neurodegeneration? Nat. Rev. Mol. Cell. Biol., 6, 891-898]. Here, we report that the endocytic and signal transduction scaffold intersectin (ITSN) increased aggregate formation by mutant Htt through activation of the c-Jun-NH(2)-terminal kinase (JNK)-MAPK pathway. Conversely, silencing ITSN or inhibiting JNK attenuated aggregate formation. Using a Drosophila model for polyQ repeat disease, we observed that ITSN enhanced polyQ-mediated neurotoxicity. A reciprocal relationship was observed between ITSN and Htt. While ITSN enhanced Htt aggregation and toxicity, Htt, in turn, inhibited the cooperativity between ITSN and the epidermal growth factor receptor signal transduction pathway. Finally, we observed that ITSN overexpression enhanced aggregation of polyQ-expanded androgen receptor (AR) as well as wild-type versions of both Htt and AR suggesting a broader involvement of ITSN in neurodegenerative diseases through destabilization of polyQ-containing proteins.",2007,"Negin P Martin, John P O'Bryan, Tong-Wey Koh, Erica Scappini"
Unfolded protein response in Drosophila: why another model can make it fly,17387279,10.4161/cc.6.7.4064,"The unfolded protein response (UPR) is an intracellular signaling pathway that is activated in response to stress in the endoplasmic reticulum (ER). UPR can effectively cope with stress by reducing the amount of misfolded protein overload in this subcellular organelle. Significantly, ER-stress is associated with various neurodegenerative disorders, diabetes and cancer, where UPR affects the course of disease manifestation in many cases. While significant progress has been made in various experimental systems over the years, suitable models for in vivo analyses of UPR and disease remain scarce. In this regard, recent developments of Drosophila markers and genetic tools for UPR studies provide powerful means to investigate the connection between UPR and disease in vivo. Here, we review the molecular components of the Drosophila UPR as well as the disease models that may be affected by this signaling pathway.",2007,"Hermann Steller, Hyung Don Ryoo"
Research on the karyotype and evolution of Drosophila melanogaster species group,17498617,10.1016/S1673-8527(07)60021-6,"Mitotic metaphase chromosomes of 34 species of Drosophila melanogaster species group were examined. Certain new karyotypes were described for the first time, and their evolutionary and interspecific genetic relationships among 8 subgroups of D. melanogaster species group were analyzed systematically. The results were as follows. The basic karyotype of elegans subgroup was type A. The karyotypes of eugracilis subgroup, melanogaster subgroup, and ficusphila subgroup were all type C. The karyotypes of takahashii subgroup and suzukii subgroup were both type C and type D. The montium subgroup had six kinds of karyotypes: types B, C, C', D, D', and E. The ananassae subgroup had three kinds of karyotypes: types F, G, and H. Thus, the melanogaster species group was classified into five pedigrees based on the diversity of these karyotypes: 1) elegans; 2) eugracilis-melanogaster-ficusphila; 3) takkahashii-suzukii; 4) montium; 5) ananassae. The above-mentioned results in karyotypic evolution were consistent with those of DNA sequence analysis reported by Yang except for the elegans subgroup and this subgroup was considered as the ancestral subgroup. Karyotype analysis of the same drosophila from different isofemale lines indicated that the same Drosophila from different places showed karyotypic variation which might be due to different geographical environment and evolutionary degree or interaction between the two factors.",2007,"Qingtao Zeng, Yuanhuai Qian, Qiuhong Deng, Yong Yang, Chunxuan Li"
Experimental constraints on mate preferences in Drosophila pseudoobscura decrease offspring viability and fitness of mated pairs,17360550,10.1073/pnas.0611152104,"Using Drosophila pseudoobscura, we tested the hypothesis that social constraints on the free expression of mate preferences, by both females and males, decrease offspring viability and reproductive success of mating pairs. Mate preference arenas eliminated intrasexual combat and intersexual coercion. The time female and male choosers spent in arena tests near either of two opposite-sex individuals measured the preferences of choosers. We placed choosers in breeding trials with their preferred or nonpreferred discriminatee when they met the minimum criteria for showing the same preference in two consecutive tests. There was no statistically significant difference in the frequency of female and male choosers meeting minimal preference criteria. There was a significant difference between female and male choosers for offspring viability, with female choice having the greater effect, but there was not a significant difference in the overall reproductive success of male and female choosers. There were significant differences in fitness between matings to preferred and nonpreferred partners. Female and male choosers paired with their nonpreferred discriminatees had offspring of significantly lower viability, as predicted by the constraints hypothesis. Reproductive success, our measure of overall fitness, was greater when males or females mated with the partner they preferred rather than the one they did not prefer.",2007,"Yong-Kyu Kim, Wyatt W Anderson, Patricia Adair Gowaty"
Drosophila Ctr1A functions as a copper transporter essential for development,17573340,10.1074/jbc.M703792200,"Copper is an essential trace element required by all aerobic organisms as a cofactor for enzymes involved in normal growth, development, and physiology. Ctr1 proteins are members of a highly conserved family of copper importers responsible for copper uptake across the plasma membrane. Mice lacking Ctr1 die during embryogenesis from widespread developmental defects, demonstrating the need for adequate copper acquisition in the development of metazoan organisms via as yet uncharacterized mechanisms. Whereas the fruit fly, Drosophila melanogaster, expresses three Ctr1 genes, ctr1A, ctr1B, and ctr1C, little is known about their protein isoform-specific roles. Previous studies demonstrated that Ctr1B localizes to the plasma membrane and is not essential for development unless flies are severely copper-deficient or are subjected to copper toxicity. Here we demonstrate that Ctr1A also resides on the plasma membrane and is the primary Drosophila copper transporter. Loss of Ctr1A results in copper-remedial developmental arrest at early larval stages. Ctr1A mutants are deficient in the activity of copper-dependent enzymes, including cytochrome c oxidase and tyrosinase. Amidation of Phe-Met-Arg-Phe-amides, a group of cardiomodulatory neuropeptide hormones that are matured via the action of peptidylglycine alpha-hydroxylating monooxygenase, is defective in neuroendocrine cells of Ctr1A mutant larvae. Moreover, both the Phe-Met-Arg-Phe-amide maturation and heart beat rate defects observed in Ctr1A mutant larvae can be partially rescued by exogenous copper. These studies establish clear physiological distinctions between two Drosophila plasma membrane copper transport proteins and demonstrate that copper import by Ctr1A is required to drive neuropeptide maturation during normal growth and development.",2007,"Michelle L Turski, Dennis J Thiele"
CRAC channel activity in C. elegans is mediated by Orai1 and STIM1 homologues and is essential for ovulation and fertility,17218360,10.1113/jphysiol.2006.124883,"The Ca(2+) release-activated Ca(2+) (CRAC) channel is a plasma membrane Ca(2+) entry pathway activated by endoplasmic reticulum (ER) Ca(2+) store depletion. STIM1 proteins function as ER Ca(2+) sensors and regulate CRAC channel activation. Recent studies have demonstrated that CRAC channels are encoded by the human Orai1 gene and a homologous Drosophila gene. C. elegans intestinal cells express a store-operated Ca(2+) channel (SOCC) regulated by STIM-1. We cloned a full-length C. elegans cDNA that encodes a 293 amino acid protein, ORAI-1, homologous to human and Drosophila Orai1 proteins. ORAI-1 GFP reporters are co-expressed with STIM-1 in the gonad and intestine. Inositol 1,4,5-trisphosphate (IP(3))-dependent Ca(2+) signalling regulates C. elegans gonad function, fertility and rhythmic posterior body wall muscle contraction (pBoc) required for defecation. RNA interference (RNAi) silencing of orai-1 expression phenocopies stim-1 knockdown and causes sterility and prevents intestinal cell SOCC activation, but has no effect on pBoc or intestinal Ca(2+) signalling. Orai-1 RNAi suppresses pBoc defects induced by intestinal expression of a STIM-1 Ca(2+)-binding mutant, indicating that the proteins function in a common pathway. Co-expression of stim-1 and orai-1 cDNAs in HEK293 cells induces large inwardly rectifying cation currents activated by ER Ca(2+) depletion. The properties of this current recapitulate those of the native SOCC current. We conclude that C. elegans expresses bona fide CRAC channels that require the function of Orai1- and STIM1-related proteins. CRAC channels thus arose very early in animal evolution. In C. elegans, CRAC channels do not play obligate roles in all IP(3)-dependent signalling processes and ER Ca(2+) homeostasis. Instead, we suggest that CRAC channels carry out highly specialized and cell-specific signalling roles and that they may function as a failsafe mechanism to prevent Ca(2+) store depletion under pathophysiological and stress conditions.",2007,"Juan Xing, Kevin Strange, Xiaohui Yan, Catherine Lorin-Nebel"
Fine-tuning enhancer models to predict transcriptional targets across multiple genomes,17973026,10.1371/journal.pone.0001115,"Networks of regulatory relations between transcription factors (TF) and their target genes (TG)- implemented through TF binding sites (TFBS)- are key features of biology. An idealized approach to solving such networks consists of starting from a consensus TFBS or a position weight matrix (PWM) to generate a high accuracy list of candidate TGs for biological validation. Developing and evaluating such approaches remains a formidable challenge in regulatory bioinformatics. We perform a benchmark study on 34 Drosophila TFs to assess existing TFBS and cis-regulatory module (CRM) detection methods, with a strong focus on the use of multiple genomes. Particularly, for CRM-modelling we investigate the addition of orthologous sites to a known PWM to construct phyloPWMs and we assess the added value of phylogenentic footprinting to predict contextual motifs around known TFBSs. For CRM-prediction, we compare motif conservation with network-level conservation approaches across multiple genomes. Choosing the optimal training and scoring strategies strongly enhances the performance of TG prediction for more than half of the tested TFs. Finally, we analyse a 35(th) TF, namely Eyeless, and find a significant overlap between predicted TGs and candidate TGs identified by microarray expression studies. In summary we identify several ways to optimize TF-specific TG predictions, some of which can be applied to all TFs, and others that can be applied only to particular TFs. The ability to model known TF-TG relations, together with the use of multiple genomes, results in a significant step forward in solving the architecture of gene regulatory networks.",2007,"Olivier Sand, Bassem A Hassan, Stein Aerts, Jacques van Helden"
Histamine operates Cl -gated channels in crayfish neurosecretory cells,17981864,10.1242/jeb.006577,"We describe a histamine-activated Cl(-) conductance in the X-organ neurons from crayfish Cherax quadricarinatus, which has comparable properties to the homomultimeric histamine-gated ion channels described in Drosophila. Topical application of histamine inhibited spontaneous neuronal firing in the X-organ sinus gland tract, concomitant with an increase in the membrane conductance. In X-organ neurons in culture and under voltage-clamp conditions, histamine evoked outward currents at -40 mV that reversed at the Cl(-) equilibrium potential. Histamine sensitivity in these neurons had a half-maximal response (EC(50))=3.3+/-1 micromol l(-1), with a Hill number of 2.6+/-0.4. The histamine-evoked current was blocked by tiotidine, cimetidine, ranitidine and 256+/-11 and 483+/-11 micromol l(-1), respectively) and d-tubocurarine (IC(50)=21+/-2 micromol l(-1)), but was insensitive to picrotoxin, bicuculline and strychnine. Neither GABA nor glutamate was capable of desensitizing the histamine response, indicating that histamine activates a particular Cl(-) conductance. The presence of immunoreactive neurons to histamine in the medulla terminalis with axonal projections to the neuropile suggests a possible histaminergic modulation of the X-organ sinus gland system.",2007,"Ubaldo García, Jorge Cebada"
[The response of the genomic pattern of transposable elements TE412 to quantitative trait selection in Drosophila melanogaster],18038647,,"The results of four selection-genetic experiments aimed at the genetic transformation of the quantitative trait controlled by the radius incompletus gene of Drosophila melanogaster are given. Directional (s+) and (s-)-selection was conducted. At the of end all the experiments, in (s+)-selection the radial vein of the wing was restored to the wild phenotype, in (s-)-selection complete elimination of the radial vein took place. In four variants of selection, different TE412 pattern was formed under (s+)-selection and (s-)-selection in final generations. Correlation coefficient between (s+)-selection and (s-)-selection is -0.576, p < 0.001. At the same time, correlation coefficient between two independent replications of (s+)-selection is 0.912, p < 0.001, and of (s-)-selection, 0.946, p < 0.001. Thus, the availability of associated response to the selection of a quantitative trait and to the TE412 pattern is experimentally proved. Three hypotheses of the possible TE behaviour under selection are discussed.",2007,"O V Vykhristiuk, O V Antonenko, L A Vasil'eva"
Antagonistic selection between adult thorax and wing size in field released Drosophila melanogaster independent of thermal conditions,17887974,10.1111/j.1420-9101.2007.01422.x,"Attempts to explain size variation in Drosophila and other small insects often focus on the larval stage and association between development time and size, but patterns are also influenced by direct selection on size-related traits in the adults. Here we use multiple field releases of Drosophila melanogaster to test the association between size and one component of field fitness, the ability of Drosophila to locate resources for feeding and breeding. We find antagonistic selection between wing length and thorax length in both males and females, such that capture at baits is higher for flies with relatively larger thorax lengths and smaller wings. However flies with large wings relative to thoraces disperse further as reflected in the longer distances moved to baits. These patterns did not depend strongly on weather conditions, suggesting that selection on adult size is at least partly independent of temperature. Antagonistic selection between size traits can generate changes in size along gradients if the distribution of resources in the environment varies and selects for different dispersal patterns, particularly as dispersal is relatively higher under warmer conditions.",2007,"R Hallas, M Barton, A R Weeks, C M Sgrò, M Blacket, E Ratna, S De Garis, A A Hoffmann"
Automatic channel unmixing for high-throughput quantitative analysis of fluorescence images,19547599,10.1364/oe.15.012306,"Laser-scanning microscopy allows rapid acquisition of multi-channel data, paving the way for high-throughput, high-content analysis of large numbers of images. An inherent problem of using multiple fluorescent dyes is overlapping emission spectra, which results in channel cross-talk and reduces the ability to extract quantitative measurements. Traditional unmixing methods rely on measuring channel cross-talk and using fixed acquisition parameters, but these requirements are not suited to high-throughput processing. Here we present a simple automatic method to correct for channel cross-talk in multi-channel images using image data only. The method is independent of the acquisition parameters but requires some spatial separation between different dyes in the image. We evaluate the method by comparing the cross-talk levels it estimates to those measured directly from a standard fluorescent slide. The method is then applied to a high-throughput analysis pipeline that measures nuclear volumes and relative expression of gene products from three-dimensional, multi-channel fluorescence images of whole Drosophila embryos. Analysis of images before unmixing revealed an aberrant spatial correlation between measured nuclear volumes and the gene expression pattern in the shorter wavelength channel. Applying the unmixing algorithm before performing these analyses removed this correlation.",2007,"David W Knowles, Cris L Luengo Hendriks, Soile V Keränen, Mark D Biggin"
Neuropeptidergic signaling in the nematode Caenorhabditis elegans,17383075,10.1016/j.pneurobio.2007.01.006,"The nematode Caenorhabditis elegans joins the menagerie of behavioral model systems next to the fruit fly Drosophila melanogaster, the marine snail Aplysia californica and the mouse. In contrast to Aplysia, which contains 20,000 neurons having cell bodies of hundreds of microns in diameter, C. elegans harbors only 302 tiny neurons from which the cell lineage is completely described, as is the case for all the other somatic cells. As such, this nervous system appears at first sight incommensurable with those of higher organisms, although genome-wide comparison of predicted C. elegans genes with their counterparts in vertebrates revealed many parallels. Together with its short lifespan and ease of cultivation, suitability for high-throughput genetic screenings and genome-wide RNA interference approaches, access to an advanced genetic toolkit and cell-ablation techniques, it seems that this tiny transparent organism of only 1mm in length has nothing to hide. Recently, highly exciting developments have occurred within the field of neuropeptidergic signaling in C. elegans, not only because of the availability of a sequenced genome since 1998, but especially because of state of the art post genomic technologies, that allow for molecular characterization of the signaling molecules. Here, we will focus on endogenous, bioactive (neuro)peptides and mainly discuss biosynthesis, peptide sequence information, localization and G-protein coupled receptors of the three major peptide families in C. elegans.",2007,"Liliane Schoofs, Inge Mertens, Steven J Husson, Tom Janssen, Marleen Lindemans"
The role of larval fat cells in adult Drosophila melanogaster,17337708,10.1242/jeb.001586,"In the life history of holometabolous insects, distinct developmental stages are tightly linked to feeding and non-feeding periods. The larval stage is characterized by extensive feeding, which supports the rapid growth of the animal and allows accumulation of energy stores, primarily in the larval fat body. In Drosophila melanogaster access to these stores during pupal development is possible because the larval fat body is preserved in the pupa as individual fat cells. These larval fat cells are refractive to autophagic cell death that removes most of the larval cells during metamorphosis. The larval fat cells are thought to persist into the adult stage and thus might also have a nutritional role in the young adult. We used cell markers to demonstrate that the fat cells in the young adult are in fact dissociated larval fat body cells, and we present evidence that these cells are eventually removed in the adult by a caspase cascade that leads to cell death. By genetically manipulating the lifespan of the larval fat cells, we demonstrate that these cells are nutritionally important during the early, non-feeding stage of adulthood. We experimentally blocked cell death of larval fat cells using the GAL4/UAS system and found that in newly eclosed adults starvation resistance increased from 58 h to 72 h. Starvation survival was highly correlated with the number of remaining larval fat cells. We discuss the implications of these results in terms of the overall nutritional status of the larva as an important factor in adult survival in environmental stresses such as starvation.",2007,"Allen G Gibbs, Jerell R Aguila, Justin Suszko, Deborah K Hoshizaki"
Modulation of pulmonary vascular smooth muscle cell phenotype in hypoxia: role of cGMP-dependent protein kinase,17322285,10.1152/ajplung.00143.2006,"Chronic hypoxia triggers pulmonary vascular remodeling, which is associated with a modulation of the vascular smooth muscle cell (SMC) phenotype from a contractile, differentiated to a synthetic, dedifferentiated state. We previously reported that acute hypoxia represses cGMP-dependent protein kinase (PKG) expression in ovine fetal pulmonary venous SMCs (FPVSMCs). Therefore, we tested if altered expression of PKG could explain SMC phenotype modulation after exposure to hypoxia. Hypoxia-induced reduction in PKG protein expression strongly correlated with the repressed expression of SMC phenotype markers, myosin heavy chain (MHC), calponin, vimentin, alpha-smooth muscle actin (alphaSMA), and thrombospondin (TSP), indicating that hypoxic exposure of SMC induced phenotype modulation to dedifferentiated state, and PKG may be involved in SMC phenotype modulation. PKG-specific small interfering RNA (siRNA) transfection in FPVSMCs significantly attenuated calponin, vimentin, and MHC expression, with no effect on alphaSMA and TSP. Treatment with 30 microM Drosophila Antennapedia (DT-3), a membrane-permeable peptide inhibitor of PKG, attenuated the expression of TSP, MHC, alphaSMA, vimentin, and calponin. The results from PKG siRNA and DT-3 studies indicate that hypoxia-induced reduction in protein expression was also similarly impacted by PKG inhibition. Overexpression of PKG in FPVSMCs by transfection with a full-length PKG construct tagged with green fluorescent fusion protein (PKG-GFP) reversed the effect of hypoxia on the expression of SMC phenotype marker proteins. These results suggest that PKG could be one of the determinants for the expression of SMC phenotype marker proteins and may be involved in the maintenance of the differentiated phenotype in pulmonary vascular SMCs in hypoxia.",2007,"Weilin Zhou, J Usha Raj, Chiranjib Dasgupta, Sewite Negash"
Following the chromosome path to the garden of the genome,17506696,10.1146/annurev.cellbio.23.090506.123459,"I have been fascinated by chromosomes for longer than I care to mention; their beautiful structure, cell-type-specific changes in morphology, and elegant movements delight me. Shortly before I began graduate study, the development of nucleic acid hybridization made it possible to compare two nucleic acids whether or not their sequences were known. From this stemmed a progression of development in tools and techniques that continues to enhance our understanding of how chromosomes function. As my PhD project I contributed to this progression by developing in situ hybridization, a technique for hybridization to nucleic acids within their cellular context. Early studies with this technique initiated several lines of research, two of which I describe here, that I have pursued to this day. First, analysis of RNA populations by hybridization to polytene chromosomes (a proto-microarray-type experiment) led us to characterize levels of regulation during heat shock beyond those recognizable by puffing studies. We found also that one still-undeciphered major heat shock puff encodes a novel set of RNAs for which we propose a regulatory role. Second, localization of various multicopy DNA sequences has suggested roles for them in chromosome structure: Most recently we have found that Drosophila telomeres consist of and are maintained by special non-LTR (long terminal repeat) retrotransposons.",2007,Mary-Lou Pardue
Novel stimulus-induced calcium efflux in Drosophila mushroom bodies,17419759,10.1111/j.1460-9568.2007.05425.x,"The mushroom body (MB) is an important part of the Drosophila brain, and is involved in many behaviors, including olfactory learning and memory and some visual cognition. However, the physiological properties of MB neurons remain elusive. Here we used a calcium-imaging technique to study calcium signals in Drosophila MB. We found that, rather than increasing calcium spread, electrical stimuli dramatically decreased calcium signals in the terminals of MB fibers. This novel calcium decrease occurred at all developmental stages from larvae to adults, but was specific for certain regions of the MB neurons. GABA receptor blockade promoted calcium propagation through the MB fibers, but did not disrupt the stimulus-induced decrease in calcium. Furthermore, this decrease in calcium was independent of extracellular calcium concentration and was not due to altered uptake by intracellular calcium stores and mitochondria. Rather, we found that inhibition of sodium-calcium exchangers significantly attenuated the stimulus-induced decrease in calcium, whereas the decrease persisted when membrane calcium pumps were blocked. Our findings indicate that MB neurons exhibit a novel stimulus-induced calcium efflux, which may be importantly regulated by sodium-calcium exchangers in the Drosophila MB.",2007,"Aike Guo, Yueqing Peng"
Open channel block by Ca2+ underlies the voltage dependence of drosophila TRPL channel,17190901,10.1085/jgp.200609659,"The light-activated channels of Drosophila photoreceptors transient receptor potential (TRP) and TRP-like (TRPL) show voltage-dependent conductance during illumination. Recent studies implied that mammalian members of the TRP family, which belong to the TRPV and TRPM subfamilies, are intrinsically voltage-gated channels. However, it is unclear whether the Drosophila TRPs, which belong to the TRPC subfamily, share the same voltage-dependent gating mechanism. Exploring the voltage dependence of Drosophila TRPL expressed in S2 cells, we found that the voltage dependence of this channel is not an intrinsic property since it became linear upon removal of divalent cations. We further found that Ca(2+) blocked TRPL in a voltage-dependent manner by an open channel block mechanism, which determines the frequency of channel openings and constitutes the sole parameter that underlies its voltage dependence. Whole cell recordings from a Drosophila mutant expressing only TRPL indicated that Ca(2+) block also accounts for the voltage dependence of the native TRPL channels. The open channel block by Ca(2+) that we characterized is a useful mechanism to improve the signal to noise ratio of the response to intense light when virtually all the large conductance TRPL channels are blocked and only the low conductance TRP channels with lower Ca(2+) affinity are active.",2007,"Baruch Minke, Moshe Parnas, Ben Katz"
Cytotype regulation by telomeric P elements in Drosophila melanogaster: interactions with P elements from M' strains,17565961,10.1534/genetics.106.066670,"P strains of Drosophila are distinguished from M strains by having P elements in their genomes and also by having the P cytotype, a maternally inherited condition that strongly represses P-element-induced hybrid dysgenesis. The P cytotype is associated with P elements inserted near the left telomere of the X chromosome. Repression by the telomeric P elements TP5 and TP6 is significantly enhanced when these elements are crossed into M' strains, which, like P strains, carry P elements, but have little or no ability to repress dysgenesis. The telomeric and M' P elements must coexist in females for this enhanced repression ability to develop. However, once established, it is transmitted maternally to the immediate offspring independently of the telomeric P elements themselves. Females that carry a telomeric P element but that do not carry M' P elements may also transmit an ability to repress dysgenesis to their offspring independently of the telomeric P element. Cytotype regulation therefore involves a maternally transmissible product of telomeric P elements that can interact synergistically with products from paternally inherited M' P elements. This synergism between TP and M' P elements also appears to persist for at least one generation after the TP has been removed from the genotype.",2007,"Joseph W Goodman, Cecile Lamour, Wojciech Kraszkiewicz, Ryan Wolff, Don-Felix Ryzek, Jarad B Niemi, Michael J Simmons"
Self-alignments to detect mutually exclusive exon usage,18467774,,"The surprisingly low number of about 25,000 genes in the human genome [1] confirmed a fairly accurate estimate given by King and Jukes in 1969 based on population genetical arguments [2]. On the other hand, the number of different transcripts vastly exceeds gene number. This fact intensified the search for alternatively spliced genes. Recent results [1,3,4-7] suggest that more than 60% of the human genes are alternatively spliced, some of them with a myriad of different splice forms. Alternative splicing is found in all higher eukaryotic species in varying frequency. In this paper we focus on a particular form of alternative splicing, the so-called mutually exclusive exon usage (MEEU). In most known examples mutually exclusive exons are arranged in cassettes of highly similar exons suggesting that they have been derived by exon duplication [8-10]. Since classical gene-finding programs may fail to correctly predict such genes [11-16], we present a method, which is based on local similarity of exons, to detect gene candidates with mutually exclusive exon usage. We have screened the entire genome of D. melanogaster and found five new genes with MEEU in addition to eight previously described cases. Additional 1703 candidate regions of putative mutually exclusive exons were identified.",2007,"Friedrich Möller, Jürgen Kleffe, Martin Stephan, Thomas Wiehe"
Mutations of the Igbeta gene cause agammaglobulinemia in man,17709424,10.1084/jem.20070264,"Agammaglobulinemia is a rare primary immunodeficiency characterized by an early block of B cell development in the bone marrow, resulting in the absence of peripheral B cells and low/absent immunoglobulin serum levels. So far, mutations in Btk, mu heavy chain, surrogate light chain, Igalpha, and B cell linker have been found in 85-90% of patients with agammaglobulinemia. We report on the first patient with agammaglobulinemia caused by a homozygous nonsense mutation in Igbeta, which is a transmembrane protein that associates with Igalpha as part of the preBCR complex. Transfection experiments using Drosophila melanogaster S2 Schneider cells showed that the mutant Igbeta is no longer able to associate with Igalpha, and that assembly of the BCR complex on the cell surface is abrogated. The essential role of Igbeta for human B cell development was further demonstrated by immunofluorescence analysis of the patient's bone marrow, which showed a complete block of B cell development at the pro-B to preB transition. These results indicate that mutations in Igbeta can cause agammaglobulinemia in man.",2007,"Jianying Yang, Giantonio Cazzola, Alessandro Plebani, Antonella Meini, Simona Ferrari, Cesare Rossi, Stefano Caraffi, Roberta Zuntini, Annarosa Soresina, Vassilios Lougaris, Michael Reth"
Vascular biology and the sex of flies: regulation of vascular smooth muscle cell proliferation by wilms' tumor 1-associating protein,17936204,10.1016/j.tcm.2007.08.002,"Smooth muscle cells (SMCs) are called on to proliferate during vascular repair but must return to a nonproliferative state if remodeling is to terminate appropriately. One gene that has recently been implicated in the acquisition of SMC replicative quiescence is Wilms' tumor 1-associating protein (WTAP). Wilms' tumor 1-associating protein is a nuclear constituent of uncertain function that, as the name implies, interacts with the Wilms' tumor 1 tumor suppressor gene product (WT1). Wilms' tumor 1-associating protein is essential for embryonic development, and recent data suggest that WTAP regulates the proliferation of both SMCs and endothelial cells. In SMCs, WTAP appears to be antiproliferative, inhibiting G(1)-to-S phase cell cycle transition and also promoting apoptosis. These effects could be the result of WTAP suppressing the transcriptional activity of WT1 in SMCs. Interestingly, the Drosophila homologue of WTAP, fl(2)d, is a protein essential for alternative splicing regulation and sexual determination in this species. Wilms' tumor 1-associating protein may thus also play a role in messenger RNA processing in mammalian cells, either dependent on or independent of its interaction with WT1. The putative actions of WTAP as a regulator of transcriptional and posttranscriptional events and emerging evidence for a WTAP-WT1 axis in vascular cells suggest that WTAP is a vital and multifaceted regulator of vascular remodeling.",2007,"J Geoffrey Pickering, Luiz O Penalva, Theodore W Small"
A smell to die for,17336897,10.1016/j.devcel.2007.02.013,How dietary restriction extends life span may involve anticipatory neurons. The odor of dietary yeast is sufficient to speed Drosophila aging while mutants of an odorant-binding protein extend life span.,2007,Marc Tatar
Spliceosomal small nuclear RNA genes in 11 insect genomes,17095541,10.1261/rna.259207,"The removal of introns from the primary transcripts of protein-coding genes is accomplished by the spliceosome, a large macromolecular complex of which small nuclear RNAs (snRNAs) are crucial components. Following the recent sequencing of the honeybee (Apis mellifera) genome, we used various computational methods, ranging from sequence similarity search to RNA secondary structure prediction, to search for putative snRNA genes (including their promoters) and to examine their pattern of conservation among 11 available insect genomes (A. mellifera, Tribolium castaneum, Bombyx mori, Anopheles gambiae, Aedes aegypti, and six Drosophila species). We identified candidates for all nine spliceosomal snRNA genes in all the analyzed genomes. All the species contain a similar number of snRNA genes, with the exception of A. aegypti, whose genome contains more U1, U2, and U5 genes, and A. mellifera, whose genome contains fewer U2 and U5 genes. We found that snRNA genes are generally more closely related to homologs within the same genus than to those in other genera. Promoter regions for all spliceosomal snRNA genes within each insect species share similar sequence motifs that are likely to correspond to the PSEA (proximal sequence element A), the binding site for snRNA activating protein complex, but these promoter elements vary in sequence among the five insect families surveyed here. In contrast to the other insect species investigated, Dipteran genomes are characterized by a rapid evolution (or loss) of components of the U12 spliceosome and a striking loss of U12-type introns.",2007,"Chiao-Feng Lin, Valer Gotea, Wojciech Makalowski, Kristina Hernandez, Stephen M Mount"
